"age","sex","qimd","year","pop"
37,"1","5","2011",75004
38,"1","5","2011",75004
39,"1","5","2011",75004
40,"1","5","2011",74924
41,"1","5","2011",74924
42,"1","5","2011",74924
43,"1","5","2011",74924
44,"1","5","2011",74924
45,"1","5","2011",69840
46,"1","5","2011",69840
47,"1","5","2011",69840
48,"1","5","2011",69840
49,"1","5","2011",69840
50,"1","5","2011",59995.2000000002
51,"1","5","2011",59995.1999999997
52,"1","5","2011",59995.2000000002
53,"1","5","2011",59995.1999999997
54,"1","5","2011",59995.2000000002
55,"1","5","2011",50369
56,"1","5","2011",50369
57,"1","5","2011",50369
58,"1","5","2011",50369
59,"1","5","2011",50369
60,"1","5","2011",47661.5999999996
61,"1","5","2011",47661.6000000006
62,"1","5","2011",47661.5999999996
63,"1","5","2011",47661.6000000006
64,"1","5","2011",47661.5999999996
65,"1","5","2011",35867.2000000002
66,"1","5","2011",35867.2000000002
67,"1","5","2011",35867.1999999993
68,"1","5","2011",35867.2000000002
69,"1","5","2011",35867.2000000002
70,"1","5","2011",29582.5999999996
71,"1","5","2011",29582.6000000006
72,"1","5","2011",29582.5999999996
73,"1","5","2011",29582.6000000006
74,"1","5","2011",29582.5999999996
75,"1","5","2011",22659.4000000004
76,"1","5","2011",22659.3999999994
77,"1","5","2011",22659.4000000004
78,"1","5","2011",22659.3999999994
79,"1","5","2011",22659.4000000004
80,"1","5","2011",15212.4000000004
81,"1","5","2011",15212.3999999994
82,"1","5","2011",15212.4000000004
83,"1","5","2011",15212.3999999994
84,"1","5","2011",15212.4000000004
85,"1","5","2011",7988.59999999963
86,"1","5","2011",7988.60000000056
87,"1","5","2011",7988.59999999963
88,"1","5","2011",7988.60000000056
89,"1","5","2011",7988.59999999963
90,"1","5","2011",3075.59999999963
91,"1","5","2011",3075.60000000056
92,"1","5","2011",3075.59999999963
93,"1","5","2011",3075.60000000056
94,"1","5","2011",3075.59999999963
95,"1","5","2011",3075.59999999963
96,"1","5","2011",3075.60000000056
97,"1","5","2011",3075.59999999963
98,"1","5","2011",3075.60000000056
99,"1","5","2011",3075.59999999963
100,"1","5","2011",3075.64426281396
0,"2","1","2011",51983
1,"2","1","2011",55974.5
2,"2","1","2011",55974.5
3,"2","1","2011",55974.5
4,"2","1","2011",55974.5
5,"2","1","2011",57133.4
6,"2","1","2011",57133.4
7,"2","1","2011",57133.4
8,"2","1","2011",57133.4
9,"2","1","2011",57133.4
10,"2","1","2011",61830.2
11,"2","1","2011",61830.2000000001
12,"2","1","2011",61830.2
13,"2","1","2011",61830.2000000001
14,"2","1","2011",61830.2
15,"2","1","2011",63887.6
16,"2","1","2011",63887.6
17,"2","1","2011",63887.6000000001
18,"2","1","2011",63887.5999999999
19,"2","1","2011",63887.6000000001
20,"2","1","2011",49674.3999999999
21,"2","1","2011",49674.4000000001
22,"2","1","2011",49674.3999999999
23,"2","1","2011",49674.4000000001
24,"2","1","2011",49674.3999999999
25,"2","1","2011",47583.2
26,"2","1","2011",47583.2
27,"2","1","2011",47583.2000000002
28,"2","1","2011",47583.2
29,"2","1","2011",47583.2
30,"2","1","2011",55254
31,"2","1","2011",55254
32,"2","1","2011",55254
33,"2","1","2011",55254
34,"2","1","2011",55254
35,"2","1","2011",68793.8
36,"2","1","2011",68793.8
37,"2","1","2011",68793.7999999998
38,"2","1","2011",68793.8000000003
39,"2","1","2011",68793.7999999998
40,"2","1","2011",83544.2000000002
41,"2","1","2011",83544.1999999997
42,"2","1","2011",83544.2000000002
43,"2","1","2011",83544.1999999997
44,"2","1","2011",83544.2000000002
45,"2","1","2011",87101.7999999998
46,"2","1","2011",87101.8000000003
47,"2","1","2011",87101.7999999998
48,"2","1","2011",87101.8000000003
49,"2","1","2011",87101.7999999998
50,"2","1","2011",76100.3999999999
51,"2","1","2011",76100.3999999999
52,"2","1","2011",76100.4000000004
53,"2","1","2011",76100.3999999999
54,"2","1","2011",76100.3999999999
55,"2","1","2011",67602
56,"2","1","2011",67602
57,"2","1","2011",67602
58,"2","1","2011",67602
59,"2","1","2011",67602
60,"2","1","2011",74771.3999999999
61,"2","1","2011",74771.3999999999
62,"2","1","2011",74771.3999999999
63,"2","1","2011",74771.4000000004
64,"2","1","2011",74771.3999999999
65,"2","1","2011",61159.5999999996
66,"2","1","2011",61159.6000000006
67,"2","1","2011",61159.5999999996
68,"2","1","2011",61159.6000000006
69,"2","1","2011",61159.5999999996
70,"2","1","2011",47811.4000000004
71,"2","1","2011",47811.3999999994
72,"2","1","2011",47811.4000000004
73,"2","1","2011",47811.3999999994
74,"2","1","2011",47811.4000000004
75,"2","1","2011",40546
76,"2","1","2011",40546
77,"2","1","2011",40546
78,"2","1","2011",40546
79,"2","1","2011",40546
80,"2","1","2011",32062.2000000002
81,"2","1","2011",32062.2000000002
82,"2","1","2011",32062.1999999993
83,"2","1","2011",32062.2000000002
84,"2","1","2011",32062.2000000002
85,"2","1","2011",20844.4000000004
86,"2","1","2011",20844.3999999994
87,"2","1","2011",20844.4000000004
88,"2","1","2011",20844.3999999994
89,"2","1","2011",20844.4000000004
90,"2","1","2011",12453.4000000004
91,"2","1","2011",12453.3999999994
92,"2","1","2011",12453.4000000004
93,"2","1","2011",12453.3999999994
94,"2","1","2011",12453.4000000004
95,"2","1","2011",12453.4000000004
96,"2","1","2011",12453.3999999994
97,"2","1","2011",12453.4000000004
98,"2","1","2011",12453.3999999994
99,"2","1","2011",12453.4000000004
100,"2","1","2011",12453.4756111465
0,"2","2","2011",54605
1,"2","2","2011",55313
2,"2","2","2011",55313
3,"2","2","2011",55313
4,"2","2","2011",55313
5,"2","2","2011",53153.6
6,"2","2","2011",53153.6
7,"2","2","2011",53153.6
8,"2","2","2011",53153.6
9,"2","2","2011",53153.6
10,"2","2","2011",56775.8
11,"2","2","2011",56775.7999999999
12,"2","2","2011",56775.8
13,"2","2","2011",56775.7999999999
14,"2","2","2011",56775.8
15,"2","2","2011",61253.2
16,"2","2","2011",61253.2000000001
17,"2","2","2011",61253.2
18,"2","2","2011",61253.2000000001
19,"2","2","2011",61253.2
20,"2","2","2011",58741.8
21,"2","2","2011",58741.8
22,"2","2","2011",58741.7999999998
23,"2","2","2011",58741.8
24,"2","2","2011",58741.8
25,"2","2","2011",57936.6000000001
26,"2","2","2011",57936.5999999999
27,"2","2","2011",57936.6000000001
28,"2","2","2011",57936.5999999999
29,"2","2","2011",57936.6000000001
30,"2","2","2011",61602.3999999999
31,"2","2","2011",61602.4000000001
32,"2","2","2011",61602.3999999999
33,"2","2","2011",61602.4000000001
34,"2","2","2011",61602.3999999999
35,"2","2","2011",68123.6000000001
36,"2","2","2011",68123.6000000001
37,"2","2","2011",68123.5999999996
38,"2","2","2011",68123.6000000001
39,"2","2","2011",68123.6000000001
40,"2","2","2011",79753.6000000001
41,"2","2","2011",79753.6000000001
42,"2","2","2011",79753.6000000001
43,"2","2","2011",79753.5999999996
44,"2","2","2011",79753.6000000001
45,"2","2","2011",82920.6000000001
46,"2","2","2011",82920.6000000001
47,"2","2","2011",82920.6000000001
48,"2","2","2011",82920.5999999996
49,"2","2","2011",82920.6000000001
50,"2","2","2011",74098.6000000001
51,"2","2","2011",74098.6000000001
52,"2","2","2011",74098.6000000001
53,"2","2","2011",74098.5999999996
54,"2","2","2011",74098.6000000001
55,"2","2","2011",67143.8000000003
56,"2","2","2011",67143.7999999998
57,"2","2","2011",67143.7999999998
58,"2","2","2011",67143.8000000003
59,"2","2","2011",67143.7999999998
60,"2","2","2011",74795.8000000003
61,"2","2","2011",74795.7999999998
62,"2","2","2011",74795.8000000003
63,"2","2","2011",74795.7999999998
64,"2","2","2011",74795.7999999998
65,"2","2","2011",62201.4000000004
66,"2","2","2011",62201.3999999994
67,"2","2","2011",62201.4000000004
68,"2","2","2011",62201.4000000004
69,"2","2","2011",62201.3999999994
70,"2","2","2011",48902.2000000002
71,"2","2","2011",48902.2000000002
72,"2","2","2011",48902.2000000002
73,"2","2","2011",48902.1999999993
74,"2","2","2011",48902.2000000002
75,"2","2","2011",41131.4000000004
76,"2","2","2011",41131.3999999994
77,"2","2","2011",41131.4000000004
78,"2","2","2011",41131.4000000004
79,"2","2","2011",41131.3999999994
80,"2","2","2011",33043.7999999998
81,"2","2","2011",33043.8000000007
82,"2","2","2011",33043.7999999998
83,"2","2","2011",33043.7999999998
84,"2","2","2011",33043.7999999998
85,"2","2","2011",22303.6000000006
86,"2","2","2011",22303.5999999996
87,"2","2","2011",22303.5999999996
88,"2","2","2011",22303.6000000006
89,"2","2","2011",22303.5999999996
90,"2","2","2011",13656.2000000002
91,"2","2","2011",13656.2000000002
92,"2","2","2011",13656.2000000002
93,"2","2","2011",13656.1999999993
94,"2","2","2011",13656.2000000002
95,"2","2","2011",13656.2000000002
96,"2","2","2011",13656.2000000002
97,"2","2","2011",13656.2000000002
98,"2","2","2011",13656.1999999993
99,"2","2","2011",13656.2000000002
100,"2","2","2011",13656.2779317796
0,"2","3","2011",61953
1,"2","3","2011",59675
2,"2","3","2011",59675
3,"2","3","2011",59675
4,"2","3","2011",59675
5,"2","3","2011",53323.6
6,"2","3","2011",53323.6
7,"2","3","2011",53323.6
8,"2","3","2011",53323.6
9,"2","3","2011",53323.6
10,"2","3","2011",55698.8
11,"2","3","2011",55698.7999999999
12,"2","3","2011",55698.8
13,"2","3","2011",55698.7999999999
14,"2","3","2011",55698.8
15,"2","3","2011",61191.6
16,"2","3","2011",61191.6
17,"2","3","2011",61191.6000000001
18,"2","3","2011",61191.5999999999
19,"2","3","2011",61191.6000000001
20,"2","3","2011",70462.8
21,"2","3","2011",70462.8
22,"2","3","2011",70462.7999999998
23,"2","3","2011",70462.8
24,"2","3","2011",70462.8
25,"2","3","2011",72813.3999999999
26,"2","3","2011",72813.4000000001
27,"2","3","2011",72813.3999999999
28,"2","3","2011",72813.4000000001
29,"2","3","2011",72813.3999999999
30,"2","3","2011",70891.2
31,"2","3","2011",70891.2
32,"2","3","2011",70891.2000000002
33,"2","3","2011",70891.1999999997
34,"2","3","2011",70891.2000000002
35,"2","3","2011",69983
36,"2","3","2011",69983
37,"2","3","2011",69983
38,"2","3","2011",69983
39,"2","3","2011",69983
40,"2","3","2011",77582.7999999998
41,"2","3","2011",77582.8000000003
42,"2","3","2011",77582.7999999998
43,"2","3","2011",77582.8000000003
44,"2","3","2011",77582.7999999998
45,"2","3","2011",78193
46,"2","3","2011",78193
47,"2","3","2011",78193
48,"2","3","2011",78193
49,"2","3","2011",78193
50,"2","3","2011",69865.3999999999
51,"2","3","2011",69865.3999999999
52,"2","3","2011",69865.4000000004
53,"2","3","2011",69865.3999999999
54,"2","3","2011",69865.3999999999
55,"2","3","2011",63320.2000000002
56,"2","3","2011",63320.1999999997
57,"2","3","2011",63320.2000000002
58,"2","3","2011",63320.1999999997
59,"2","3","2011",63320.2000000002
60,"2","3","2011",68265
61,"2","3","2011",68265
62,"2","3","2011",68265
63,"2","3","2011",68265
64,"2","3","2011",68265
65,"2","3","2011",56344.7999999998
66,"2","3","2011",56344.7999999998
67,"2","3","2011",56344.8000000007
68,"2","3","2011",56344.7999999998
69,"2","3","2011",56344.7999999998
70,"2","3","2011",45419.4000000004
71,"2","3","2011",45419.3999999994
72,"2","3","2011",45419.4000000004
73,"2","3","2011",45419.3999999994
74,"2","3","2011",45419.4000000004
75,"2","3","2011",39174.5999999996
76,"2","3","2011",39174.6000000006
77,"2","3","2011",39174.5999999996
78,"2","3","2011",39174.6000000006
79,"2","3","2011",39174.5999999996
80,"2","3","2011",31879.4000000004
81,"2","3","2011",31879.3999999994
82,"2","3","2011",31879.4000000004
83,"2","3","2011",31879.3999999994
84,"2","3","2011",31879.4000000004
85,"2","3","2011",22025
86,"2","3","2011",22025
87,"2","3","2011",22025
88,"2","3","2011",22025
89,"2","3","2011",22025
90,"2","3","2011",13691.2000000002
91,"2","3","2011",13691.2000000002
92,"2","3","2011",13691.1999999993
93,"2","3","2011",13691.2000000002
94,"2","3","2011",13691.2000000002
95,"2","3","2011",13691.2000000002
96,"2","3","2011",13691.2000000002
97,"2","3","2011",13691.1999999993
98,"2","3","2011",13691.2000000002
99,"2","3","2011",13691.2000000002
100,"2","3","2011",13691.2751117414
0,"2","4","2011",73847
1,"2","4","2011",68838
2,"2","4","2011",68838
3,"2","4","2011",68838
4,"2","4","2011",68838
5,"2","4","2011",58030.4
6,"2","4","2011",58030.4
7,"2","4","2011",58030.4
8,"2","4","2011",58030.4
9,"2","4","2011",58030.4
10,"2","4","2011",57934.2
11,"2","4","2011",57934.2000000001
12,"2","4","2011",57934.2
13,"2","4","2011",57934.2000000001
14,"2","4","2011",57934.2
15,"2","4","2011",65579.2
16,"2","4","2011",65579.2
17,"2","4","2011",65579.2000000002
18,"2","4","2011",65579.2
19,"2","4","2011",65579.2
20,"2","4","2011",85479.3999999999
21,"2","4","2011",85479.4000000001
22,"2","4","2011",85479.3999999999
23,"2","4","2011",85479.3999999999
24,"2","4","2011",85479.4000000001
25,"2","4","2011",90386
26,"2","4","2011",90386
27,"2","4","2011",90386
28,"2","4","2011",90386
29,"2","4","2011",90386
30,"2","4","2011",81697
31,"2","4","2011",81697
32,"2","4","2011",81697
33,"2","4","2011",81697
34,"2","4","2011",81697
35,"2","4","2011",73522.3999999999
36,"2","4","2011",73522.3999999999
37,"2","4","2011",73522.3999999999
38,"2","4","2011",73522.4000000004
39,"2","4","2011",73522.3999999999
40,"2","4","2011",76481.6000000001
41,"2","4","2011",76481.5999999996
42,"2","4","2011",76481.6000000001
43,"2","4","2011",76481.6000000001
44,"2","4","2011",76481.6000000001
45,"2","4","2011",74468.7999999998
46,"2","4","2011",74468.8000000003
47,"2","4","2011",74468.7999999998
48,"2","4","2011",74468.8000000003
49,"2","4","2011",74468.7999999998
50,"2","4","2011",64550.7999999998
51,"2","4","2011",64550.8000000003
52,"2","4","2011",64550.7999999998
53,"2","4","2011",64550.8000000003
54,"2","4","2011",64550.7999999998
55,"2","4","2011",55676.2000000002
56,"2","4","2011",55676.1999999997
57,"2","4","2011",55676.2000000002
58,"2","4","2011",55676.1999999997
59,"2","4","2011",55676.2000000002
60,"2","4","2011",56581.5999999996
61,"2","4","2011",56581.6000000006
62,"2","4","2011",56581.5999999996
63,"2","4","2011",56581.6000000006
64,"2","4","2011",56581.5999999996
65,"2","4","2011",45578
66,"2","4","2011",45578
67,"2","4","2011",45578
68,"2","4","2011",45578
69,"2","4","2011",45578
70,"2","4","2011",38431.5999999996
71,"2","4","2011",38431.6000000006
72,"2","4","2011",38431.5999999996
73,"2","4","2011",38431.6000000006
74,"2","4","2011",38431.5999999996
75,"2","4","2011",33534
76,"2","4","2011",33534
77,"2","4","2011",33534
78,"2","4","2011",33534
79,"2","4","2011",33534
80,"2","4","2011",27817.4000000004
81,"2","4","2011",27817.3999999994
82,"2","4","2011",27817.4000000004
83,"2","4","2011",27817.3999999994
84,"2","4","2011",27817.4000000004
85,"2","4","2011",19255.2000000002
86,"2","4","2011",19255.2000000002
87,"2","4","2011",19255.1999999993
88,"2","4","2011",19255.2000000002
89,"2","4","2011",19255.2000000002
90,"2","4","2011",11605.2000000002
91,"2","4","2011",11605.2000000002
92,"2","4","2011",11605.1999999993
93,"2","4","2011",11605.2000000002
94,"2","4","2011",11605.2000000002
95,"2","4","2011",11605.2000000002
96,"2","4","2011",11605.2000000002
97,"2","4","2011",11605.1999999993
98,"2","4","2011",11605.2000000002
99,"2","4","2011",11605.2000000002
100,"2","4","2011",11605.2689547315
0,"2","5","2011",88822
1,"2","5","2011",83654
2,"2","5","2011",83654
3,"2","5","2011",83654
4,"2","5","2011",83654
5,"2","5","2011",70286.2
6,"2","5","2011",70286.2
7,"2","5","2011",70286.2
8,"2","5","2011",70286.2000000001
9,"2","5","2011",70286.2
10,"2","5","2011",67190
11,"2","5","2011",67190
12,"2","5","2011",67190
13,"2","5","2011",67190
14,"2","5","2011",67190
15,"2","5","2011",72730.2
16,"2","5","2011",72730.2
17,"2","5","2011",72730.2000000002
18,"2","5","2011",72730.2
19,"2","5","2011",72730.2
20,"2","5","2011",91784.2
21,"2","5","2011",91784.2
22,"2","5","2011",91784.2
23,"2","5","2011",91784.2000000002
24,"2","5","2011",91784.2
25,"2","5","2011",97541.3999999999
26,"2","5","2011",97541.3999999999
27,"2","5","2011",97541.3999999999
28,"2","5","2011",97541.4000000004
29,"2","5","2011",97541.3999999999
30,"2","5","2011",83329
31,"2","5","2011",83329
32,"2","5","2011",83329
33,"2","5","2011",83329
34,"2","5","2011",83329
35,"2","5","2011",72920.1999999997
36,"2","5","2011",72920.2000000002
37,"2","5","2011",72920.2000000002
38,"2","5","2011",72920.1999999997
39,"2","5","2011",72920.2000000002
40,"2","5","2011",74550.7999999998
41,"2","5","2011",74550.8000000003
42,"2","5","2011",74550.7999999998
43,"2","5","2011",74550.7999999998
44,"2","5","2011",74550.8000000003
45,"2","5","2011",70511
46,"2","5","2011",70511
47,"2","5","2011",70511
48,"2","5","2011",70511
49,"2","5","2011",70511
50,"2","5","2011",60103
51,"2","5","2011",60103
52,"2","5","2011",60103
53,"2","5","2011",60103
54,"2","5","2011",60103
55,"2","5","2011",50001.2000000002
56,"2","5","2011",50001.2000000002
57,"2","5","2011",50001.1999999993
58,"2","5","2011",50001.2000000002
59,"2","5","2011",50001.2000000002
60,"2","5","2011",47644.7999999998
61,"2","5","2011",47644.7999999998
62,"2","5","2011",47644.8000000007
63,"2","5","2011",47644.7999999998
64,"2","5","2011",47644.7999999998
65,"2","5","2011",37717.5999999996
66,"2","5","2011",37717.6000000006
67,"2","5","2011",37717.5999999996
68,"2","5","2011",37717.6000000006
69,"2","5","2011",37717.5999999996
70,"2","5","2011",33630
71,"2","5","2011",33630
72,"2","5","2011",33630
73,"2","5","2011",33630
74,"2","5","2011",33630
75,"2","5","2011",29054.7999999998
76,"2","5","2011",29054.7999999998
77,"2","5","2011",29054.8000000007
78,"2","5","2011",29054.7999999998
79,"2","5","2011",29054.7999999998
80,"2","5","2011",23528.2000000002
81,"2","5","2011",23528.2000000002
82,"2","5","2011",23528.1999999993
83,"2","5","2011",23528.2000000002
84,"2","5","2011",23528.2000000002
85,"2","5","2011",15731.4000000004
86,"2","5","2011",15731.3999999994
87,"2","5","2011",15731.4000000004
88,"2","5","2011",15731.3999999994
89,"2","5","2011",15731.4000000004
90,"2","5","2011",9116.20000000019
91,"2","5","2011",9116.20000000019
92,"2","5","2011",9116.19999999925
93,"2","5","2011",9116.20000000019
94,"2","5","2011",9116.20000000019
95,"2","5","2011",9116.20000000019
96,"2","5","2011",9116.20000000019
97,"2","5","2011",9116.19999999925
98,"2","5","2011",9116.20000000019
99,"2","5","2011",9116.20000000019
100,"2","5","2011",9116.25962247606
0,"1","1","2012",54635
1,"1","1","2012",59302.75
2,"1","1","2012",59302.75
3,"1","1","2012",59302.75
4,"1","1","2012",59302.75
5,"1","1","2012",61505.2
6,"1","1","2012",61505.2
7,"1","1","2012",61505.2
8,"1","1","2012",61505.2000000001
9,"1","1","2012",61505.2
10,"1","1","2012",64069.4
11,"1","1","2012",64069.4
12,"1","1","2012",64069.3999999999
13,"1","1","2012",64069.4
14,"1","1","2012",64069.4
15,"1","1","2012",67680.6
16,"1","1","2012",67680.6
17,"1","1","2012",67680.6000000001
18,"1","1","2012",67680.5999999999
19,"1","1","2012",67680.6000000001
20,"1","1","2012",56452
21,"1","1","2012",56452
22,"1","1","2012",56452
23,"1","1","2012",56452
24,"1","1","2012",56452
25,"1","1","2012",49385.6000000001
26,"1","1","2012",49385.5999999999
27,"1","1","2012",49385.6000000001
28,"1","1","2012",49385.5999999999
29,"1","1","2012",49385.6000000001
30,"1","1","2012",52154.3999999999
31,"1","1","2012",52154.4000000001
32,"1","1","2012",52154.3999999999
33,"1","1","2012",52154.4000000001
34,"1","1","2012",52154.3999999999
35,"1","1","2012",61867.7999999998
36,"1","1","2012",61867.8000000003
37,"1","1","2012",61867.7999999998
38,"1","1","2012",61867.8000000003
39,"1","1","2012",61867.7999999998
40,"1","1","2012",77905
41,"1","1","2012",77905
42,"1","1","2012",77905
43,"1","1","2012",77905
44,"1","1","2012",77905
45,"1","1","2012",83713.2000000002
46,"1","1","2012",83713.1999999997
47,"1","1","2012",83713.2000000002
48,"1","1","2012",83713.1999999997
49,"1","1","2012",83713.2000000002
50,"1","1","2012",76788.2000000002
51,"1","1","2012",76788.1999999997
52,"1","1","2012",76788.2000000002
53,"1","1","2012",76788.1999999997
54,"1","1","2012",76788.2000000002
55,"1","1","2012",66633
56,"1","1","2012",66633
57,"1","1","2012",66633
58,"1","1","2012",66633
59,"1","1","2012",66633
60,"1","1","2012",66768
61,"1","1","2012",66768
62,"1","1","2012",66768
63,"1","1","2012",66768
64,"1","1","2012",66768
65,"1","1","2012",63996.5999999996
66,"1","1","2012",63996.6000000006
67,"1","1","2012",63996.5999999996
68,"1","1","2012",63996.6000000006
69,"1","1","2012",63996.5999999996
70,"1","1","2012",44038.4000000004
71,"1","1","2012",44038.3999999994
72,"1","1","2012",44038.4000000004
73,"1","1","2012",44038.3999999994
74,"1","1","2012",44038.4000000004
75,"1","1","2012",36108.4000000004
76,"1","1","2012",36108.3999999994
77,"1","1","2012",36108.4000000004
78,"1","1","2012",36108.3999999994
79,"1","1","2012",36108.4000000004
80,"1","1","2012",25318.2000000002
81,"1","1","2012",25318.2000000002
82,"1","1","2012",25318.1999999993
83,"1","1","2012",25318.2000000002
84,"1","1","2012",25318.2000000002
85,"1","1","2012",13307.7999999998
86,"1","1","2012",13307.7999999998
87,"1","1","2012",13307.8000000007
88,"1","1","2012",13307.7999999998
89,"1","1","2012",13307.7999999998
90,"1","1","2012",5568.59999999963
91,"1","1","2012",5568.60000000056
92,"1","1","2012",5568.59999999963
93,"1","1","2012",5568.60000000056
94,"1","1","2012",5568.59999999963
95,"1","1","2012",5568.59999999963
96,"1","1","2012",5568.60000000056
97,"1","1","2012",5568.59999999963
98,"1","1","2012",5568.60000000056
99,"1","1","2012",5568.59999999963
100,"1","1","2012",5568.66971708462
0,"1","2","2012",58870
1,"1","2","2012",58631.25
2,"1","2","2012",58631.25
3,"1","2","2012",58631.25
4,"1","2","2012",58631.25
5,"1","2","2012",56958.8
6,"1","2","2012",56958.8
7,"1","2","2012",56958.8
8,"1","2","2012",56958.8
9,"1","2","2012",56958.8
10,"1","2","2012",58608.8
11,"1","2","2012",58608.7999999999
12,"1","2","2012",58608.8
13,"1","2","2012",58608.8
14,"1","2","2012",58608.7999999999
15,"1","2","2012",64362.6
16,"1","2","2012",64362.6000000001
17,"1","2","2012",64362.6
18,"1","2","2012",64362.5999999999
19,"1","2","2012",64362.6000000001
20,"1","2","2012",63089
21,"1","2","2012",63089
22,"1","2","2012",63089
23,"1","2","2012",63089
24,"1","2","2012",63089
25,"1","2","2012",58828.2
26,"1","2","2012",58828.2
27,"1","2","2012",58828.2000000002
28,"1","2","2012",58828.2
29,"1","2","2012",58828.2
30,"1","2","2012",60544.2
31,"1","2","2012",60544.2
32,"1","2","2012",60544.2000000002
33,"1","2","2012",60544.2
34,"1","2","2012",60544.2
35,"1","2","2012",63082.2000000002
36,"1","2","2012",63082.1999999997
37,"1","2","2012",63082.2000000002
38,"1","2","2012",63082.1999999997
39,"1","2","2012",63082.2000000002
40,"1","2","2012",75959
41,"1","2","2012",75959
42,"1","2","2012",75959
43,"1","2","2012",75959
44,"1","2","2012",75959
45,"1","2","2012",80621.2000000002
46,"1","2","2012",80621.1999999997
47,"1","2","2012",80621.2000000002
48,"1","2","2012",80621.1999999997
49,"1","2","2012",80621.2000000002
50,"1","2","2012",74389.2000000002
51,"1","2","2012",74389.1999999997
52,"1","2","2012",74389.2000000002
53,"1","2","2012",74389.1999999997
54,"1","2","2012",74389.2000000002
55,"1","2","2012",65962
56,"1","2","2012",65962
57,"1","2","2012",65962
58,"1","2","2012",65962
59,"1","2","2012",65962
60,"1","2","2012",67315.6000000001
61,"1","2","2012",67315.6000000001
62,"1","2","2012",67315.5999999996
63,"1","2","2012",67315.6000000001
64,"1","2","2012",67315.6000000001
65,"1","2","2012",64600.2000000002
66,"1","2","2012",64600.2000000002
67,"1","2","2012",64600.1999999993
68,"1","2","2012",64600.2000000002
69,"1","2","2012",64600.2000000002
70,"1","2","2012",45505.7999999998
71,"1","2","2012",45505.7999999998
72,"1","2","2012",45505.8000000007
73,"1","2","2012",45505.7999999998
74,"1","2","2012",45505.7999999998
75,"1","2","2012",36313.2000000002
76,"1","2","2012",36313.2000000002
77,"1","2","2012",36313.1999999993
78,"1","2","2012",36313.2000000002
79,"1","2","2012",36313.2000000002
80,"1","2","2012",25105.2000000002
81,"1","2","2012",25105.2000000002
82,"1","2","2012",25105.1999999993
83,"1","2","2012",25105.2000000002
84,"1","2","2012",25105.2000000002
85,"1","2","2012",13360.5999999996
86,"1","2","2012",13360.6000000006
87,"1","2","2012",13360.5999999996
88,"1","2","2012",13360.6000000006
89,"1","2","2012",13360.5999999996
90,"1","2","2012",5688
91,"1","2","2012",5688
92,"1","2","2012",5688
93,"1","2","2012",5688
94,"1","2","2012",5688
95,"1","2","2012",5688
96,"1","2","2012",5688
97,"1","2","2012",5688
98,"1","2","2012",5688
99,"1","2","2012",5688
100,"1","2","2012",5688.06911916938
0,"1","3","2012",66578
1,"1","3","2012",63882.75
2,"1","3","2012",63882.75
3,"1","3","2012",63882.75
4,"1","3","2012",63882.75
5,"1","3","2012",57692.8
6,"1","3","2012",57692.8
7,"1","3","2012",57692.8
8,"1","3","2012",57692.7999999999
9,"1","3","2012",57692.8
10,"1","3","2012",57023.6
11,"1","3","2012",57023.6
12,"1","3","2012",57023.6000000001
13,"1","3","2012",57023.6
14,"1","3","2012",57023.6
15,"1","3","2012",63771.8
16,"1","3","2012",63771.7999999999
17,"1","3","2012",63771.7999999999
18,"1","3","2012",63771.8
19,"1","3","2012",63771.8
20,"1","3","2012",73511.2
21,"1","3","2012",73511.2
22,"1","3","2012",73511.2000000002
23,"1","3","2012",73511.2
24,"1","3","2012",73511.2
25,"1","3","2012",73173.8
26,"1","3","2012",73173.8
27,"1","3","2012",73173.7999999998
28,"1","3","2012",73173.8
29,"1","3","2012",73173.8
30,"1","3","2012",72769.6000000001
31,"1","3","2012",72769.5999999999
32,"1","3","2012",72769.5999999999
33,"1","3","2012",72769.6000000001
34,"1","3","2012",72769.6000000001
35,"1","3","2012",68270.3999999999
36,"1","3","2012",68270.3999999999
37,"1","3","2012",68270.4000000004
38,"1","3","2012",68270.3999999999
39,"1","3","2012",68270.3999999999
40,"1","3","2012",75602.7999999998
41,"1","3","2012",75602.8000000003
42,"1","3","2012",75602.7999999998
43,"1","3","2012",75602.8000000003
44,"1","3","2012",75602.7999999998
45,"1","3","2012",77913.6000000001
46,"1","3","2012",77913.6000000001
47,"1","3","2012",77913.6000000001
48,"1","3","2012",77913.5999999996
49,"1","3","2012",77913.6000000001
50,"1","3","2012",70599.6000000001
51,"1","3","2012",70599.6000000001
52,"1","3","2012",70599.6000000001
53,"1","3","2012",70599.5999999996
54,"1","3","2012",70599.6000000001
55,"1","3","2012",62035.3999999999
56,"1","3","2012",62035.4000000004
57,"1","3","2012",62035.3999999999
58,"1","3","2012",62035.3999999999
59,"1","3","2012",62035.3999999999
60,"1","3","2012",62111.8000000003
61,"1","3","2012",62111.8000000003
62,"1","3","2012",62111.7999999998
63,"1","3","2012",62111.7999999998
64,"1","3","2012",62111.7999999998
65,"1","3","2012",58084.4000000004
66,"1","3","2012",58084.3999999994
67,"1","3","2012",58084.4000000004
68,"1","3","2012",58084.4000000004
69,"1","3","2012",58084.3999999994
70,"1","3","2012",41665.6000000006
71,"1","3","2012",41665.5999999996
72,"1","3","2012",41665.5999999996
73,"1","3","2012",41665.6000000006
