"agegroup","sex","cholval1.usual","Pe","se"
"70-74","1","4.5",0.0134306786147706,0.00665656211544194
"70-74","1","4.6",0.0181873621763975,0.00805916363948281
"70-74","1","4.7",0.0325115726229087,0.0116174229306768
"70-74","1","4.8",0.0275379910282794,0.00977274500549865
"70-74","1","4.9",0.0543429112067255,0.0143728230454002
"70-74","1","5",0.0433754555906822,0.0120281759346672
"70-74","1","5.1",0.00716184619849162,0.00502228864107459
"70-74","1","5.2",0.0266448224788456,0.0100655375736864
"70-74","1","5.3",0.0329186498689577,0.0111195492159084
"70-74","1","5.4",0.0168843758991332,0.00752494448294887
"70-74","1","5.5",0.0315029306935108,0.0103821852308704
"70-74","1","5.6",0.031162156981331,0.0102722483309289
"70-74","1","5.7",0.0437028443789732,0.0115156307425063
"70-74","1","5.8",0.0367377212507588,0.0115744827170925
"70-74","1","5.9",0.0366268157924855,0.011268977304873
"70-74","1","6",0.0394675819426609,0.0128324716147145
"70-74","1","6.1",0.0261138566425287,0.00967114118933895
"70-74","1","6.2",0.0206662271327704,0.00829674397926464
"70-74","1","6.3",0.0141317604533897,0.00704909871280073
"70-74","1","6.4",0.030947640059883,0.0102276121130194
"70-74","1","6.5",0.00994051973062662,0.00570218525271526
"70-74","1","6.6",0.00811506076662558,0.00579024715169488
"70-74","1","6.7",0.00702694369580038,0.00498166250910565
"70-74","1","6.8",0.0205904970477596,0.00832524597183139
"70-74","1","6.9",0.00668511559848025,0.00665476404152871
"70-74","1","7",0.0292655796335687,0.0112001502708659
"70-74","1","7.1",0.00851523568461195,0.00602938203991748
"70-74","1","7.2",0.0137956808409411,0.00678650640379563
"70-74","1","7.3",0.00345020515888714,0.00344573441105326
"70-74","1","7.4",0.00982554866708992,0.00565199730152082
"70-74","1","7.5",0.0176071175204832,0.00782416368397953
"70-74","1","7.7",0.00696794561282341,0.00492781760582054
"70-74","1","7.8",0.00414902994546959,0.0041407494414689
"70-74","1","8",0.00653738067080247,0.00463313252934184
"70-74","1","8.2",0.00671861009422011,0.00475479175558546
"70-74","1","8.8",0.00307370314088258,0.00305959980413325
"70-74","2","3.4",0.00529852847861072,0.00377075882001632
"70-74","2","3.6",0.00815406007677833,0.00470249980363629
"70-74","2","3.7",0.00419208609630153,0.00414351555312032
"70-74","2","3.8",0.00289723123834606,0.00290902073142373
"70-74","2","3.9",0.00361994130084985,0.00362043146894767
"70-74","2","4",0.005592422661613,0.00395854470951267
"70-74","2","4.1",0.0240482515316248,0.0115524248313518
"70-74","2","4.2",0.0173473900241756,0.00977144324355041
"70-74","2","4.3",0.0186142443482916,0.00779863465249949
"70-74","2","4.4",0.0244334852390644,0.00859169117136473
"70-74","2","4.5",0.0120644159058521,0.00602372240515635
"70-74","2","4.6",0.00265814653878674,0.00265553656051873
"70-74","2","4.7",0.00916995610182112,0.00533816534489329
"70-74","2","4.8",0.0246141796143474,0.00868572798016555
"70-74","2","4.9",0.032781480675997,0.00980080673016116
"70-74","2","5",0.016220501404841,0.00658796808234263
"70-74","2","5.1",0.0166342403365395,0.0067447355012847
"70-74","2","5.2",0.0226889958142223,0.00802119397016819
"70-74","2","5.3",0.0337830150740167,0.0102383074517781
"70-74","2","5.4",0.0160818740943811,0.00718657034902585
"70-74","2","5.5",0.0259627452581767,0.00910434119028623
"70-74","2","5.6",0.0275104296207102,0.00854649803914969
"70-74","2","5.7",0.0274416689507509,0.00905368023271498
"70-74","2","5.8",0.0304042869671299,0.00900903306931036
"70-74","2","5.9",0.0233214373173203,0.00815429593786896
"70-74","2","6",0.0200464521319434,0.00759490124279826
"70-74","2","6.1",0.0393512143558516,0.0102830078626374
"70-74","2","6.2",0.0302926570209232,0.0105187872034711
"70-74","2","6.3",0.0438412642178429,0.011381762014284
"70-74","2","6.4",0.024143217826244,0.00806824286419019
"70-74","2","6.5",0.0362149747907629,0.010284400718832
"70-74","2","6.6",0.0326725306824572,0.0096357327811201
"70-74","2","6.7",0.0250493819734219,0.00829201491927403
"70-74","2","6.8",0.038638957489659,0.0114473744325734
"70-74","2","6.9",0.0367400167819316,0.0100653981248807
"70-74","2","7",0.0194744946367121,0.00735528090085207
"70-74","2","7.1",0.0255101395320412,0.00846629450877493
"70-74","2","7.2",0.03496847656227,0.011045932687611
"70-74","2","7.3",0.0164681213662317,0.00666864655655827
"70-74","2","7.4",0.00375179594969139,0.00373387912292529
"70-74","2","7.5",0.00269692216176646,0.00269348799683002
"70-74","2","7.6",0.00931386528528209,0.00540066769232604
"70-74","2","7.7",0.0025185278361611,0.00250994092185749
"70-74","2","7.8",0.0110188574710601,0.00658209913385322
"70-74","2","7.9",0.0143257900585688,0.00644527012951379
"70-74","2","8",0.0150084706725139,0.00672173424563162
"70-74","2","8.2",0.00521119693829978,0.00368223581263545
"70-74","2","8.3",0.00823204407615733,0.00475484743809877
"70-74","2","8.4",0.00267587374599273,0.00266615624051567
"70-74","2","8.5",0.00271031756537053,0.00270751481874353
"70-74","2","9",0.012051755517158,0.0061831188789575
"70-74","2","9.1",0.00284241671595645,0.00283910147084311
"70-74","2","9.3",0.00538269702611394,0.00376663088373208
"70-74","2","10.2",0.00249278731595095,0.00249797442901671
"70-74","2","10.4",0.00291403257169286,0.00290022737388893
"70-74","2","10.8",0.00255514615511752,0.00255290073687106
"75-79","1","2.6",0.00454120647260288,0.00453220036133481
"75-79","1","2.7",0.00395107350308749,0.0039455733426765
"75-79","1","2.9",0.0115957861289401,0.00826438775703609
"75-79","1","3",0.00423061337114599,0.00422353963268585
"75-79","1","3.1",0.0161460906360888,0.00802914837583044
"75-79","1","3.2",0.00403139315679132,0.00405713049078458
"75-79","1","3.3",0.00436918472975665,0.00438091053126507
"75-79","1","3.4",0.0107309730992821,0.00757259567385219
"75-79","1","3.5",0.0364890741988616,0.0135260897222632
"75-79","1","3.6",0.0115833618666577,0.00667637560273778
"75-79","1","3.7",0.0120687628881518,0.00691461416089791
"75-79","1","3.8",0.0196906003472799,0.0100390945700141
"75-79","1","3.9",0.0136629626547305,0.0079307583005691
"75-79","1","4",0.0126674789831373,0.00731626481993348
"75-79","1","4.1",0.0247680125873759,0.0100898679983822
"75-79","1","4.2",0.0308775648628658,0.0129059941739464
"75-79","1","4.3",0.0156136019471106,0.00773415989694245
"75-79","1","4.4",0.0324209560890707,0.0115069303923547
"75-79","1","4.5",0.0606865854827185,0.0182444820216203
"75-79","1","4.6",0.0248535336372926,0.0103244078358582
"75-79","1","4.7",0.0336961975497258,0.0118783850177074
"75-79","1","4.8",0.0409841325774009,0.0141522429438697
"75-79","1","4.9",0.0303213047734808,0.0125294821663748
"75-79","1","5",0.0247862145173002,0.0100866376913147
"75-79","1","5.1",0.0395214959257387,0.0131822244304049
"75-79","1","5.2",0.0237007215600487,0.00970428822336217
"75-79","1","5.3",0.0164717336344617,0.00845892110944044
"75-79","1","5.4",0.0162397290614047,0.00818519628343481
"75-79","1","5.5",0.0326515235740936,0.0127974215228017
"75-79","1","5.6",0.044218225156665,0.015839461082429
"75-79","1","5.7",0.0208414048948419,0.00942674481461208
"75-79","1","5.8",0.023079622013251,0.00945286673025172
"75-79","1","5.9",0.0232781233353044,0.0107862545378184
"75-79","1","6",0.0200111752430106,0.0101728357249659
"75-79","1","6.1",0.0307503030165127,0.0117485455923388
"75-79","1","6.2",0.0191441980096471,0.00852349602123791
"75-79","1","6.3",0.034962192271549,0.014951795712838
"75-79","1","6.4",0.020277710148702,0.00902327499609911
"75-79","1","6.5",0.0146928501254688,0.00837352153469222
"75-79","1","6.6",0.0141814938880768,0.00821625369550083
"75-79","1","6.7",0.00858840301854789,0.00609741431951007
"75-79","1","6.8",0.00951274961570039,0.00677577582442562
"75-79","1","7",0.021009241090277,0.00929730306514241
"75-79","1","7.1",0.0118149295361882,0.00682703979600068
"75-79","1","7.2",0.00446443957263728,0.00445592909431445
"75-79","1","7.3",0.00394198897842258,0.00393498713567091
"75-79","1","7.4",0.00837680010256062,0.0059824404867764
"75-79","1","7.5",0.0128358679978419,0.00744442098416105
"75-79","1","7.7",0.00394399101268718,0.00393852868369819
"75-79","1","8",0.00702792831503648,0.00702725433938236
"75-79","2","2.9",0.0039939423412653,0.00398338049699212
"75-79","2","3",0.00525734937760315,0.00521750788576478
"75-79","2","3.4",0.00390946127613954,0.00390308354232603
"75-79","2","3.5",0.00995221419484958,0.00721193026988497
"75-79","2","3.6",0.00464441928088013,0.00463380206258863
"75-79","2","3.8",0.0183544442110487,0.00908506801857871
"75-79","2","3.9",0.00794939174011454,0.00561039570319037
"75-79","2","4",0.00919914351278621,0.00649983040313511
"75-79","2","4.1",0.0123828863297001,0.00715518267903869
"75-79","2","4.2",0.0126298525035651,0.00934263031382815
"75-79","2","4.3",0.027829889113904,0.0114119146396934
"75-79","2","4.4",0.0174808895069081,0.00869214494482233
"75-79","2","4.5",0.0120463220249087,0.00695265964277033
"75-79","2","4.6",0.0172033929934538,0.00861435240022141
"75-79","2","4.7",0.019849392651246,0.00882480676042491
"75-79","2","4.8",0.0189824568533378,0.00948704933226434
"75-79","2","4.9",0.0317101886749838,0.0117125665235144
"75-79","2","5",0.0237432122819923,0.0105042586501112
"75-79","2","5.1",0.0410299285300914,0.0137976727069272
"75-79","2","5.2",0.0303697724831036,0.011489240168399
"75-79","2","5.3",0.0196717220594819,0.0101081648611283
"75-79","2","5.4",0.0284437622355894,0.0107320106987153
"75-79","2","5.5",0.0203212990245205,0.00905100138520424
"75-79","2","5.6",0.0334170717515703,0.0115251098486804
"75-79","2","5.7",0.030160655546618,0.0113384221822045
"75-79","2","5.8",0.0249364908705175,0.0102024543618373
"75-79","2","5.9",0.0308660052957244,0.0114514041763809
"75-79","2","6",0.0345637612427964,0.0139580776180393
"75-79","2","6.1",0.0236312146733904,0.00949673472563013
"75-79","2","6.2",0.0214559103378411,0.00958507557121168
"75-79","2","6.3",0.0184694787787946,0.00923508504566656
"75-79","2","6.4",0.0414113288739217,0.0126755716402379
"75-79","2","6.5",0.036752433839327,0.0129286401618793
"75-79","2","6.6",0.0363299041954599,0.0132733377106402
"75-79","2","6.7",0.0343308986323729,0.0120059630421992
"75-79","2","6.8",0.0177138586918888,0.00881294236452529
"75-79","2","6.9",0.0268832460590551,0.0111056430496439
"75-79","2","7",0.00768461907447297,0.00539662711729876
"75-79","2","7.1",0.0139342336147015,0.00828504071701634
"75-79","2","7.2",0.0263871984315275,0.0108232463627249
"75-79","2","7.3",0.0173964109087075,0.00871727850363669
"75-79","2","7.4",0.00989694449134347,0.00717923670966116
"75-79","2","7.5",0.00517103356993246,0.00515605932621226
"75-79","2","7.6",0.01580457946182,0.00785806516624591
"75-79","2","7.7",0.0122105899091048,0.00703746882703085
"75-79","2","7.8",0.00440639643444142,0.00439701420278123
"75-79","2","7.9",0.00506495183185803,0.00508209626622951
"75-79","2","8",0.0136049843647063,0.00787814985437719
"75-79","2","8.3",0.0111385866445727,0.00636569919103706
"75-79","2","8.5",0.00479964360387827,0.004769049156915
"75-79","2","8.6",0.0118878403711466,0.00686700535210721
"75-79","2","9.2",0.00418777910119044,0.00417977973004326
"75-79","2","9.4",0.00378006244849436,0.0037755483335555
"80-84","1","2.6",0.00680086999032472,0.00678305257991729
"80-84","1","3",0.00614956698124009,0.00613747033997979
"80-84","1","3.2",0.0276048541784257,0.017394841292053
"80-84","1","3.3",0.0131450709620453,0.00919340752755498
"80-84","1","3.4",0.0198401955730117,0.0114746432795884
"80-84","1","3.5",0.0277718253879231,0.016128872572473
"80-84","1","3.6",0.00773204638184116,0.00770456721501472
"80-84","1","3.9",0.0239130414988115,0.0138115556193177
"80-84","1","4",0.0222040452692874,0.0130025854180786
"80-84","1","4.1",0.0544541745589653,0.0190019892929866
"80-84","1","4.2",0.0193443183705235,0.0111424457538443
"80-84","1","4.3",0.0463985837213574,0.0188358787870984
"80-84","1","4.4",0.0237601988562099,0.0139447634010646
"80-84","1","4.5",0.0403003853958004,0.018703810033887
"80-84","1","4.6",0.040258983547858,0.0161487531263975
"80-84","1","4.7",0.0386317678890132,0.0172072771385942
"80-84","1","4.8",0.0132260249244125,0.00919127762600688
"80-84","1","4.9",0.0239784262691909,0.0118472704691496
"80-84","1","5",0.026083913535333,0.0129458819249978
"80-84","1","5.1",0.0326757486614665,0.0164397988974296
"80-84","1","5.2",0.0355665057946359,0.0160620522087234
"80-84","1","5.3",0.0422077592180821,0.0169292306195399
"80-84","1","5.4",0.0444027789614716,0.0168563748332141
"80-84","1","5.5",0.0209583854299082,0.0121655664009497
"80-84","1","5.6",0.0173799772362441,0.0100178544339792
"80-84","1","5.7",0.0197685372811768,0.0116054960612011
"80-84","1","5.8",0.0115893467242261,0.00816623092512282
"80-84","1","5.9",0.0307481323409248,0.013564316888043
"80-84","1","6",0.0360084309445722,0.0162515600234425
"80-84","1","6.1",0.0156024986417047,0.0111499829419289
"80-84","1","6.2",0.0247636205051111,0.0121791951502462
"80-84","1","6.3",0.0202220229111491,0.0115135290367818
"80-84","1","6.4",0.0147293004342194,0.0103510169055611
"80-84","1","6.5",0.00679517973989323,0.00673870767779807
"80-84","1","6.6",0.0137029441063382,0.00965641412852091
"80-84","1","6.7",0.0122725606500225,0.008599256986235
"80-84","1","6.8",0.0156155655545759,0.0109807041207625
"80-84","1","6.9",0.0183129428870126,0.010496057499181
"80-84","1","7",0.00623010437586262,0.00621734654610794
"80-84","1","7.1",0.0124756024809828,0.00880476312567067
"80-84","1","7.6",0.00656899098253742,0.0065533080997604
"80-84","1","7.9",0.0118278875873859,0.00838554336194806
"80-84","1","8",0.00615621408086897,0.00610761782021268
"80-84","2","3.1",0.00569263831746109,0.00567636220280872
"80-84","2","3.5",0.00598355145856965,0.0059361825243575
"80-84","2","3.6",0.0102224064479283,0.00717862605787237
"80-84","2","3.7",0.00488292158364166,0.00489540122628269
"80-84","2","3.8",0.0149864128603633,0.010806045061285
"80-84","2","3.9",0.00661376290935183,0.00658874075959827
"80-84","2","4",0.0298948356039848,0.0158682398570157
"80-84","2","4.1",0.0189413607063659,0.00944091099460091
"80-84","2","4.2",0.0150786981977383,0.0114402105355517
"80-84","2","4.3",0.0286113203312831,0.013059920026998
"80-84","2","4.4",0.00981510229132512,0.00689387232621916
"80-84","2","4.5",0.0206976720176123,0.0102750744101933
"80-84","2","4.6",0.0172090981848053,0.0099255243877438
"80-84","2","4.7",0.0395072833366084,0.0150680723195458
"80-84","2","4.8",0.0426629764433042,0.0154579115348498
"80-84","2","4.9",0.0290908659515139,0.0129805545724077
"80-84","2","5",0.00465130232759959,0.00462115246888199
"80-84","2","5.1",0.0236836668489169,0.0119914800695014
"80-84","2","5.2",0.0504730382008571,0.0144501829633438
"80-84","2","5.3",0.0231431782836914,0.0102633591447568
"80-84","2","5.4",0.0270030840371041,0.0120667990176474
"80-84","2","5.5",0.0433985870499276,0.0152817411683697
"80-84","2","5.6",0.0248724670796101,0.0112041204651636
"80-84","2","5.7",0.0255811155482002,0.0134936883412676
"80-84","2","5.8",0.0336093248857195,0.012595731307159
"80-84","2","5.9",0.0291304491855542,0.0118913148929718
"80-84","2","6",0.0326271873147617,0.0146684531752202
"80-84","2","6.1",0.020978704519963,0.0105858202282073
"80-84","2","6.2",0.0208073038783042,0.0103354718367376
"80-84","2","6.3",0.0274373805119391,0.0120120352921619
"80-84","2","6.4",0.0198862315297957,0.0099927062381205
"80-84","2","6.5",0.0223455782198354,0.0112917203167352
"80-84","2","6.6",0.0141029877804757,0.00799041036295357
"80-84","2","6.7",0.0191479238519818,0.00949021369157358
"80-84","2","6.8",0.0136589576531841,0.00790912393666079
"80-84","2","6.9",0.0141175057613133,0.00809112780792492
"80-84","2","7",0.025940082966124,0.0118152896017807
"80-84","2","7.1",0.016887776608713,0.010034313950651
"80-84","2","7.2",0.027040553061269,0.0122065833225603
"80-84","2","7.3",0.00457236543181324,0.00461320086142049
"80-84","2","7.4",0.009388378440446,0.00667001353440624
"80-84","2","7.5",0.00658646809020379,0.00656172966289317
"80-84","2","7.6",0.0115172230931392,0.00810821737172571
"80-84","2","7.7",0.0103087584675324,0.00727511899415231
"80-84","2","7.8",0.00977493207583023,0.0069099362603327
"80-84","2","7.9",0.0100639232220839,0.0071669589176201
"80-84","2","8.3",0.00534804251218348,0.00533459952623397
"80-84","2","8.6",0.00473921209407754,0.00470169400344923
"80-84","2","8.9",0.0048341983303808,0.00480208039243919
"80-84","2","9",0.0104255555823132,0.0102629487246417
"80-84","2","10.1",0.00816078005515808,0.00811722230029191
"85+","1","2.7",0.0081538750824875,0.00811607472575302
"85+","1","2.9",0.00883378895884552,0.00878680034405535
"85+","1","3",0.0133589338261575,0.00943846513195839
"85+","1","3.2",0.011445795550541,0.00809211548078236
"85+","1","3.3",0.0208200964730668,0.0118958781212415
"85+","1","3.4",0.0052539115062327,0.00524483979904381
"85+","1","3.5",0.00793687993473679,0.0079018156370601
"85+","1","3.6",0.0143598980886613,0.0100933690646562
"85+","1","3.7",0.0345245269675878,0.0156637323526713
"85+","1","3.9",0.0427966241055537,0.0175604062945493
"85+","1","4",0.0322037141315604,0.0146071343993714
"85+","1","4.1",0.0202004183733643,0.0117089416750148
"85+","1","4.2",0.0130863534925506,0.00920299131658523
"85+","1","4.3",0.0520728793986699,0.0191473385155907
"85+","1","4.4",0.0312070745496392,0.0138949464677333
"85+","1","4.5",0.0462214167308934,0.0186788507173123
"85+","1","4.6",0.0277428290276916,0.0175440416376452
"85+","1","4.7",0.0449557270940154,0.014022374005629
"85+","1","4.8",0.025351878020223,0.0124590819699993
"85+","1","4.9",0.0432887176497471,0.0172847122811861
"85+","1","5",0.0207698766923352,0.0121563162343364
"85+","1","5.1",0.0228191805866438,0.0132160731667663
"85+","1","5.2",0.0488367820280495,0.0183149355219383
"85+","1","5.3",0.0234359805617146,0.0116699160992417
"85+","1","5.4",0.0189835390168486,0.0108919253312703
"85+","1","5.5",0.0239245225511685,0.011847538686292
"85+","1","5.6",0.0240525118387059,0.0119669820119073
"85+","1","5.7",0.0238905757496264,0.0118373964216291
"85+","1","5.8",0.0449290865300169,0.0168586686099017
"85+","1","5.9",0.0311499558572615,0.0136542335682053
"85+","1","6",0.0207794579398251,0.0123733336273516
"85+","1","6.1",0.0307521189882656,0.0139171207685136
"85+","1","6.2",0.00615150587078715,0.00613535072478475
"85+","1","6.4",0.00733818733364541,0.00735129448396213
"85+","1","6.5",0.00614062051386318,0.006083758617347
"85+","1","6.6",0.00482283144032024,0.00481658623310541
"85+","1","6.7",0.0199183268365265,0.011781791463187
"85+","1","6.8",0.00590773080246215,0.00594200712129776
"85+","1","7",0.0110036388509136,0.00782431659218833
"85+","1","7.1",0.00528766610491792,0.00527835732030092
"85+","1","7.2",0.00585507909055748,0.00584144233661947
"85+","1","7.3",0.0130672920291698,0.0129420488464228
"85+","1","7.4",0.0135474930401761,0.00954064486024238
"85+","1","7.5",0.00514389236140332,0.00513557749382775
"85+","1","8.1",0.00577409449854708,0.00575128395125045
"85+","2","2.7",0.00379506129427906,0.00382671673862373
"85+","2","3",0.00431112421855335,0.00430434213663218
"85+","2","3.2",0.00482516051473456,0.00478742053276079
"85+","2","3.3",0.00455672650799359,0.00454843701078913
"85+","2","3.4",0.00518000522666829,0.00514202584479213
"85+","2","3.5",0.0131253686514646,0.00754843798495706
"85+","2","3.6",0.0179297455010246,0.00884771541853087
"85+","2","3.8",0.0116715150267507,0.00845890736290198
"85+","2","3.9",0.0114425235904673,0.00823523327519375
"85+","2","4.1",0.0230538379836213,0.0102796255574615
"85+","2","4.2",0.00951389458130879,0.00663931123917812
"85+","2","4.3",0.0201134047656329,0.0100038777584623
"85+","2","4.4",0.0247053485818932,0.0109913477919699
"85+","2","4.5",0.035195413083663,0.0131847030851559
"85+","2","4.6",0.0182202664973048,0.00908953688324397
"85+","2","4.7",0.0230235848514266,0.0102381677589487
"85+","2","4.8",0.0400010478361949,0.0130325892771776
"85+","2","4.9",0.0358598833113238,0.012702178873924
"85+","2","5",0.0201263219087839,0.0102078571953143
"85+","2","5.1",0.0362438445093116,0.0130318163117721
"85+","2","5.2",0.0248981230319488,0.0111557698381239
"85+","2","5.3",0.0352155683189346,0.0132244923006727
"85+","2","5.4",0.014608099370819,0.00843389790995034
"85+","2","5.5",0.0387929253239351,0.0127021126361418
"85+","2","5.6",0.0250011625848937,0.0116389531849955
"85+","2","5.7",0.0322825447798667,0.0121106986910245
"85+","2","5.8",0.0129107487561274,0.00747273744661716
"85+","2","5.9",0.025817089237547,0.0116241268410272
"85+","2","6",0.0201557865024964,0.010169074901919
"85+","2","6.1",0.0435537519216106,0.0157539607323775
"85+","2","6.2",0.0343360878034257,0.0131026891857854
"85+","2","6.3",0.015140220407759,0.00865234520323236
"85+","2","6.4",0.0233290192161894,0.0103360650934145
"85+","2","6.5",0.026507156227454,0.0109266747074614
"85+","2","6.6",0.00744501054892153,0.00525413124470483
"85+","2","6.7",0.00870930839156066,0.00613848215528894
"85+","2","6.8",0.0137923265703208,0.00791990887952827
"85+","2","6.9",0.0242441139283468,0.0108639776180779
"85+","2","7",0.0222941815359796,0.0118719846477681
"85+","2","7.1",0.019236603910567,0.00983058512336797
"85+","2","7.2",0.0134533155502169,0.0077595552143003
"85+","2","7.3",0.0244754284324863,0.00921513911197735
"85+","2","7.4",0.00360047939896725,0.00359737705477206
"85+","2","7.5",0.0147057548480611,0.00852743027404603
"85+","2","7.6",0.0297435319871575,0.0121338087813818
"85+","2","7.7",0.010126252633307,0.00715550473861049
"85+","2","7.8",0.00889288937176306,0.00632468426635896
"85+","2","8.1",0.00907342051649046,0.00633235381473136
"85+","2","8.2",0.00812208287613517,0.00573116376511479
"85+","2","8.9",0.00570495237709793,0.00566033110507694
"85+","2","9",0.00379506129427906,0.00379105212997702
"85+","2","9.2",0.00424569025014538,0.00423928934719262
