"agegroup","sex","omsysval.usual","Pe","se"
"70-74","2","116",0.00962961214725452,0.00479945024704594
"70-74","2","116.5",0.00206356359154665,0.0020621029028349
"70-74","2","117",0.00897267076850383,0.0044624704970849
"70-74","2","117.5",0.0076298392991022,0.00441755880538406
"70-74","2","118",0.00224938028012723,0.0022565552374983
"70-74","2","118.5",0.00707424265622429,0.00407230773305148
"70-74","2","119",0.0142379858484794,0.00682688336060316
"70-74","2","119.5",0.00827672653176739,0.00486059754912474
"70-74","2","120.5",0.010171810930215,0.00515769403989166
"70-74","2","121",0.0165934313852279,0.00621513981537886
"70-74","2","121.5",0.0178078290322489,0.00619814598669915
"70-74","2","122",0.0046083214049543,0.00324830927136106
"70-74","2","122.5",0.011541583354168,0.0051990853646889
"70-74","2","123",0.00693126131284236,0.00401020035696947
"70-74","2","123.5",0.002418284277623,0.00242608836338575
"70-74","2","124",0.00232089763854869,0.00231321862770062
"70-74","2","124.5",0.00518825722280232,0.00371816090253606
"70-74","2","125",0.00928903185495068,0.00460723535347096
"70-74","2","125.5",0.00697412643546522,0.00401860464921508
"70-74","2","126",0.00704346027108464,0.00406001320143781
"70-74","2","126.5",0.0155733841618621,0.00637896697085856
"70-74","2","127",0.0160640194797907,0.00604015903457136
"70-74","2","127.5",0.00592948135078667,0.0042427398318713
"70-74","2","128",0.0134942790818027,0.00625509137144129
"70-74","2","128.5",0.0112938883602463,0.00506989630300491
"70-74","2","129",0.0094422967072383,0.0047369026792896
"70-74","2","129.5",0.00429930199279885,0.00303566994973336
"70-74","2","130",0.0111806620393576,0.00560316299871647
"70-74","2","130.5",0.00468406924350706,0.00329792185694864
"70-74","2","131",0.0023613919945339,0.00235314396774822
"70-74","2","131.5",0.00446208436638918,0.00314311603292337
"70-74","2","132",0.0102270268225576,0.00522534876838152
"70-74","2","132.5",0.00976668183718666,0.00489406708270995
"70-74","2","133",0.00723751875864363,0.00415739535228595
"70-74","2","133.5",0.0118390363896449,0.00616852322127409
"70-74","2","134",0.00788489427355498,0.00466952738289668
"70-74","2","134.5",0.0138125593957818,0.00556470071274905
"70-74","2","135",0.00741100693848882,0.0043047905801297
"70-74","2","135.5",0.0057571418885852,0.00414768821919137
"70-74","2","136",0.00476531732649086,0.00335827328754342
"70-74","2","136.5",0.0147121682987177,0.00602169984949395
"70-74","2","137",0.0115693885402946,0.00513997655706495
"70-74","2","137.5",0.006961802247769,0.00399753999661324
"70-74","2","138",0.00944183795908706,0.00472603826200055
"70-74","2","138.5",0.00441628930196096,0.00312504180202876
"70-74","2","139",0.0183316571615225,0.00642958210921731
"70-74","2","139.5",0.00905740004453412,0.00452541321632919
"70-74","2","140",0.00722429665641186,0.00414886469979666
"70-74","2","140.5",0.00977386199200951,0.00489957354203166
"70-74","2","141",0.00698705713109155,0.00406967614029849
"70-74","2","141.5",0.00694437293727033,0.00398008913433019
"70-74","2","142",0.0182048388914213,0.00634772906722111
"70-74","2","142.5",0.0142032374395673,0.00679763700347537
"70-74","2","143",0.00487040684891909,0.00345479295124139
"70-74","2","143.5",0.011240947068998,0.00503136187689369
"70-74","2","144",0.00223787691561619,0.00223590527756304
"70-74","2","144.5",0.00726487531915719,0.00418352613368173
"70-74","2","145",0.00997140745567996,0.00504571648756562
"70-74","2","145.5",0.0022939132610213,0.00229179173315277
"70-74","2","146",0.00488541026813558,0.00344749540627285
"70-74","2","146.5",0.00701008183744921,0.00403684607312581
"70-74","2","147.5",0.00234902772507463,0.00234669681863621
"70-74","2","148.5",0.00219136368422938,0.00219484344907107
"70-74","2","149",0.00204657154577521,0.00203597720622198
"70-74","2","149.5",0.00237387597408224,0.00236591370687252
"70-74","2","150",0.0076569068236354,0.00443672374811354
"70-74","2","150.5",0.00662352575618663,0.00384217146781015
"70-74","2","151",0.0106916577035008,0.00542545581181269
"70-74","2","151.5",0.00216081007474906,0.00215404621835858
"70-74","2","152",0.00513862593777004,0.00364615821118769
"70-74","2","152.5",0.0156784277296716,0.00645942834523839
"70-74","2","153",0.00242333497603195,0.00241485967336312
"70-74","2","153.5",0.00225993290301708,0.00226293019933916
"70-74","2","154",0.00791059036396626,0.00462248543617712
"70-74","2","154.5",0.00470159835440824,0.00332841198873116
"70-74","2","155",0.00436077866549133,0.00308882596858705
"70-74","2","155.5",0.00235458564232465,0.00235750106646925
"70-74","2","156",0.0167237229752214,0.00641737141294299
"70-74","2","156.5",0.00940733658622794,0.00465245015933204
"70-74","2","157.5",0.00787586538977595,0.00463225847772867
"70-74","2","158",0.0110719599545105,0.00485481267847667
"70-74","2","158.5",0.00233432890341201,0.00233204692811533
"70-74","2","159",0.00452470976049894,0.00320087358233161
"70-74","2","159.5",0.0030521585502704,0.00304723518382014
"70-74","2","160.5",0.00452318919827576,0.00318777068567599
"70-74","2","161",0.0023519766303758,0.00234217699533745
"70-74","2","162",0.0068660410977125,0.00397408196309259
"70-74","2","162.5",0.00246322972383969,0.00246050389511644
"70-74","2","163",0.00238061567922924,0.00237850749612293
"70-74","2","164",0.00465566145983937,0.00327797282351248
"70-74","2","165",0.00650799751682742,0.00221189804365787
"70-74","2","165.5",0.00231960305972593,0.00231167611283818
"70-74","2","166",0.00245950616750796,0.00244677421903264
"70-74","2","166.5",0.00249397574328918,0.0024911391248293
"70-74","2","167.5",0.00953796629490079,0.00477684901276383
"70-74","2","168",0.00237712052442178,0.00237469489466109
"70-74","2","168.5",0.00476610434345914,0.00336596765052351
"70-74","2","169",0.00676476023780679,0.00392402241707544
"70-74","2","169.5",0.00225678881801051,0.00225624571575307
"70-74","2","170",0.00439069254873359,0.00309759712998175
"70-74","2","170.5",0.00271552989137853,0.00271089670273313
"70-74","2","171.5",0.00228642923428382,0.00228430370811827
"70-74","2","173",0.00489137840430705,0.00344394381150436
"70-74","2","173.5",0.00204297733311691,0.00204157589520698
"70-74","2","174.5",0.00222770187774794,0.00222013251837802
"70-74","2","175.5",0.00457833785686527,0.00320924978833848
"70-74","2","176",0.00245067239124294,0.0024419604933276
"70-74","2","177",0.00264290580637278,0.00263950571088566
"70-74","2","177.5",0.00252159309156919,0.00251302513887971
"70-74","2","179",0.00213776374513787,0.00214719015822172
"70-74","2","180",0.00231960305972593,0.00231152159877335
"70-74","2","180.5",0.00521520932741482,0.00374207643431071
"70-74","2","181",0.00245081568088324,0.00243012890135753
"70-74","2","186.5",0.00244413579787197,0.00244123572832442
"70-74","2","190",0.00213696965560099,0.0021353027349268
"70-74","2","197.5",0.00212089559711591,0.00211927533258039
"70-74","2","198",0.00245950616750796,0.00245661328990967
"70-74","2","200",0.00259304061762957,0.00258365818268854
"75-79","1","96",0.00296824725661502,0.00298416741190061
"75-79","1","97",0.00412901828129543,0.00413568014832151
"75-79","1","100.5",0.00742125914101608,0.00530602662571454
"75-79","1","102",0.00297872653103279,0.0029658595691274
"75-79","1","102.5",0.00367594575206618,0.00366702789646526
"75-79","1","104",0.00286470842699466,0.00286952450412215
"75-79","1","104.5",0.00313220408472448,0.00312739894610593
"75-79","1","105",0.00260194457318428,0.00261653079709967
"75-79","1","105.5",0.00306996151500799,0.00306544323311021
"75-79","1","106",0.00500002028587527,0.00498298746919033
"75-79","1","106.5",0.00281751642249439,0.0028140819085002
"75-79","1","107.5",0.00273730792612698,0.0027273899330836
"75-79","1","108",0.00317905593035367,0.00317402973896344
"75-79","1","108.5",0.00625524376926649,0.0044119385968395
"75-79","1","109",0.00311638749075715,0.00311038994634059
"75-79","1","109.5",0.0063632308072289,0.00449821450793099
"75-79","1","110.5",0.00621093165349883,0.00438134311668457
"75-79","1","111",0.00288640105212469,0.0028826834905025
"75-79","1","111.5",0.00900679785606199,0.00515129843838407
"75-79","1","113",0.00596191500653053,0.004219401476298
"75-79","1","113.5",0.00833317865682309,0.00479784749796475
"75-79","1","114.5",0.00984047972371897,0.00742367216090587
"75-79","1","115",0.0112987632764287,0.00565424006580855
"75-79","1","115.5",0.0067663455104105,0.00471424443176902
"75-79","1","116",0.00324796846302356,0.00323356717092777
"75-79","1","116.5",0.00306838317058845,0.00309225782977742
"75-79","1","117",0.00764837765067612,0.00553007616150639
"75-79","1","117.5",0.00859530255410398,0.00499722339091996
"75-79","1","118",0.0032518436462901,0.00323600955064772
"75-79","1","118.5",0.00313210483866997,0.00312635747276824
"75-79","1","119",0.00316623121963893,0.00316126597457465
"75-79","1","119.5",0.00878019839056414,0.00504793711185078
"75-79","1","120",0.00657418285382229,0.0046586528081015
"75-79","1","120.5",0.00273235326737437,0.0027063458368398
"75-79","1","121",0.00632559394389277,0.0044603205012
"75-79","1","121.5",0.00860600045471038,0.00491408160673321
"75-79","1","122",0.00571156718139107,0.00405385786799305
"75-79","1","122.5",0.0156632427227947,0.00691424277313831
"75-79","1","123",0.00553728762696159,0.00390752997464864
"75-79","1","123.5",0.0177925708140357,0.00721573846079028
"75-79","1","124",0.0162285092213354,0.00730310511688909
"75-79","1","124.5",0.00726142988363743,0.00522662198577574
"75-79","1","125",0.00288574322781663,0.00289071918953815
"75-79","1","125.5",0.0196158216835455,0.0079090809184942
"75-79","1","126",0.00898109043632887,0.00516483478477381
"75-79","1","126.5",0.012399874713076,0.00625232149237418
"75-79","1","127",0.00696168980299258,0.00493258123148698
"75-79","1","127.5",0.00711683942859048,0.00511328615953779
"75-79","1","128",0.0143600318157833,0.00744460359945711
"75-79","1","128.5",0.0141860064145882,0.00635403702182061
"75-79","1","129",0.00594241764979102,0.00420532763323749
"75-79","1","129.5",0.0176759358269889,0.00714822836714509
"75-79","1","130",0.00645592404127191,0.00456560274016241
"75-79","1","130.5",0.0155901862955123,0.00697326928796907
"75-79","1","131",0.012872465064492,0.00763142594561612
"75-79","1","131.5",0.00880319388401657,0.00506450840443553
"75-79","1","132",0.00309358689955389,0.00307803509952362
"75-79","1","132.5",0.0223177963032882,0.00944997940044678
"75-79","1","133",0.00608884219960856,0.00430722011973076
"75-79","1","133.5",0.00293034502553141,0.00293399829803475
"75-79","1","134",0.00897588811555258,0.00513474254860626
"75-79","1","134.5",0.0134716525835572,0.00683659149375299
"75-79","1","135",0.0195055388988944,0.00793763143037598
"75-79","1","135.5",0.00767844608121992,0.00550303924171644
"75-79","1","136",0.00300633757947882,0.00300210448832179
"75-79","1","136.5",0.0119230190791096,0.00596364857497617
"75-79","1","137",0.00589251102362673,0.00415545477636088
"75-79","1","137.5",0.00629941921400808,0.00442737370855831
"75-79","1","138",0.00569078176256042,0.00402682727123319
"75-79","1","138.5",0.0240986992702481,0.0084791506201226
"75-79","1","139",0.00879343273977919,0.00503118304717964
"75-79","1","139.5",0.0176212746197168,0.00718548096482574
"75-79","1","140",0.00884720854568129,0.00511717715067389
"75-79","1","140.5",0.0086736131286614,0.00501833809760682
"75-79","1","141",0.00277763511966777,0.0027743601291257
"75-79","1","141.5",0.00984451755083879,0.00573039939831523
"75-79","1","142",0.00314604820221072,0.00313141228246792
"75-79","1","142.5",0.00668425098187529,0.00474755513823169
"75-79","1","144",0.0117986263879172,0.00585191035838067
"75-79","1","144.5",0.0117521493902718,0.00583362297324295
"75-79","1","145",0.0153651292359791,0.00680814224243968
"75-79","1","145.5",0.00631339491771743,0.00445249570978546
"75-79","1","146",0.0066972081416959,0.00472500736183692
"75-79","1","147",0.00658577298688004,0.00463657192307774
"75-79","1","147.5",0.00563967956674677,0.00398088602049835
"75-79","1","148",0.00286079774816628,0.00286853736021525
"75-79","1","148.5",0.00580888120517664,0.0041222981536227
"75-79","1","149.5",0.0176326528804099,0.00807182619256062
"75-79","1","150",0.00277869394952391,0.00276700120714237
"75-79","1","150.5",0.0102877713543381,0.00596191068947558
"75-79","1","151",0.0112710433518722,0.00567464974638564
"75-79","1","151.5",0.0121961034793001,0.006082159714414
"75-79","1","152",0.0116592777538737,0.00580691878088057
"75-79","1","152.5",0.00286079774816628,0.00285718650190139
"75-79","1","153",0.00593419635199606,0.00418647806036821
"75-79","1","153.5",0.00323640832718139,0.00323110554472379
"75-79","1","154",0.00613005316691804,0.00432018309951001
"75-79","1","154.5",0.0113466195091205,0.00651794519110898
"75-79","1","156",0.00926727959163495,0.00536383192960947
"75-79","1","157.5",0.00303646626736415,0.00303209913820674
"75-79","1","158",0.00301972484810484,0.00301543242378457
"75-79","1","158.5",0.00294833218395869,0.00294117952109219
"75-79","1","159",0.00273235326737437,0.00273693769109036
"75-79","1","160.5",0.00705918407076403,0.00501179226743068
"75-79","1","161.5",0.00589220513681192,0.00414283754722855
"75-79","1","162",0.00616474291484084,0.0043723516953676
"75-79","1","164",0.00291463157422635,0.00291931753283302
"75-79","1","164.5",0.00583828493479598,0.0041309914956152
"75-79","1","165",0.00301320016488144,0.00300024346067992
"75-79","1","166.5",0.00627034372023431,0.00440539954854283
"75-79","1","167",0.00399595638537501,0.00398636783917903
"75-79","1","168",0.00301534046557262,0.00298399526274118
"75-79","1","171",0.00284826541283248,0.00284470572671167
"75-79","1","174",0.00397058772536226,0.00397253078545007
"75-79","1","176.5",0.00555713757035962,0.00392128625857848
"75-79","1","177",0.00299761172185879,0.00299107181978688
"75-79","1","181.5",0.00451041527125315,0.00451111405876497
"75-79","1","182",0.00266546849598952,0.00266262506901003
"75-79","1","182.5",0.00299348285754729,0.00298930640095673
"75-79","1","192.5",0.00438978033834391,0.00440497335170971
"75-79","1","195",0.00310128638586166,0.00309662470879799
"75-79","1","200",0.00575242549182509,0.00405647254911388
"75-79","2","95",0.00311608187499757,0.00312121731736609
"75-79","2","97",0.00292777045190762,0.00291538062578414
"75-79","2","97.5",0.00340377249944208,0.00338737044242
"75-79","2","98.5",0.00314361742727674,0.00313918291056866
"75-79","2","102.5",0.00343425234432545,0.00341779442198416
"75-79","2","104",0.00322570895256278,0.00323128878506051
"75-79","2","104.5",0.00334787126189032,0.00335291909315502
"75-79","2","105",0.00680065237329071,0.00485711397012191
"75-79","2","106.5",0.00283742273313097,0.00283429004487004
"75-79","2","107",0.00291356436011858,0.00291012550963921
"75-79","2","107.5",0.00632574699166215,0.00447569675688376
"75-79","2","108",0.0148677840867224,0.0075903368845402
"75-79","2","109",0.00283954737825177,0.00283640630454755
"75-79","2","110",0.00329019988712352,0.0032742964230554
"75-79","2","111.5",0.00302003351586093,0.00301586980153575
"75-79","2","113",0.006756710137956,0.00476206084228199
"75-79","2","113.5",0.00317315523147299,0.00316858518568563
"75-79","2","114",0.00295739450965833,0.0029537741478297
"75-79","2","115",0.0033061146043013,0.00330091282530976
"75-79","2","115.5",0.00985673779524326,0.00563646138357569
"75-79","2","116",0.00620695761990068,0.00439151191169937
"75-79","2","116.5",0.00290072874133146,0.00289734231700861
"75-79","2","117",0.00909311276340744,0.00520718382649542
"75-79","2","118",0.00662416749285768,0.00468548890667318
"75-79","2","118.5",0.00628237706875905,0.00445615465713011
"75-79","2","119",0.0031015800006097,0.00310604907499096
"75-79","2","119.5",0.00316845319543334,0.00315416660839619
"75-79","2","120",0.00643052661352683,0.00451899692591019
"75-79","2","120.5",0.00308052253595395,0.00306575978832095
"75-79","2","121",0.00323602896099971,0.0032117677229785
"75-79","2","121.5",0.00620058679315932,0.0043522054052074
"75-79","2","122",0.00951894589261042,0.00551747511898548
"75-79","2","122.5",0.00328108674221659,0.00326158939244859
"75-79","2","123",0.00312141188689098,0.00312701102144219
"75-79","2","123.5",0.00659695472897455,0.0046534446819164
"75-79","2","124",0.0062772221070678,0.00443357298482656
"75-79","2","124.5",0.00951966894832826,0.00547224288789493
"75-79","2","125",0.00334136981576704,0.00332443731818348
"75-79","2","125.5",0.00582739211927556,0.00412606226230519
"75-79","2","126",0.0176474056165851,0.00711627034759555
"75-79","2","126.5",0.00482042456333489,0.00480552351566059
"75-79","2","127",0.0173658494757715,0.0078655971036347
"75-79","2","127.5",0.00961830681877859,0.00558474700389971
"75-79","2","128",0.0152813428373077,0.00671237031855527
"75-79","2","128.5",0.00287838128456067,0.00287508534849675
"75-79","2","129",0.00636098065520523,0.00449607011335008
"75-79","2","129.5",0.0128456028797138,0.00793939245201761
"75-79","2","130",0.013706328075166,0.00691256145716306
"75-79","2","130.5",0.012731271168345,0.00635326842398987
"75-79","2","131",0.0124211654131348,0.00619586208027874
"75-79","2","131.5",0.00980938934900698,0.00566621473698987
"75-79","2","132",0.0100603703896087,0.00583193827871833
"75-79","2","132.5",0.00320783288813997,0.00319232094572842
"75-79","2","133",0.0152979076882303,0.00680096704876526
"75-79","2","133.5",0.01001478184616,0.005733616646004
"75-79","2","134",0.0122069295527939,0.00606761702105114
"75-79","2","134.5",0.0122286275021859,0.00599888623368032
"75-79","2","135.5",0.00595039400324715,0.00422521716035648
"75-79","2","136",0.0106905547265158,0.0061825401839505
"75-79","2","136.5",0.0224065280358417,0.00848349204103827
"75-79","2","137",0.0133360858137068,0.00664542408938938
"75-79","2","137.5",0.00346470736753857,0.00344793261326727
"75-79","2","138",0.0121204636104483,0.00605999048814251
"75-79","2","138.5",0.00935981793109426,0.00534956678938248
"75-79","2","139",0.00949130367118974,0.00542092650928077
"75-79","2","139.5",0.00673231260519631,0.00474488363282155
"75-79","2","140",0.00565784513510575,0.0039919477961013
"75-79","2","140.5",0.00929852483826317,0.00538031328673008
"75-79","2","141",0.0123550836193302,0.00619844257058994
"75-79","2","141.5",0.00283081023042419,0.00281942547942733
"75-79","2","142",0.00600277526678115,0.00423420131676925
"75-79","2","142.5",0.0185955932510336,0.0086118672062839
"75-79","2","143",0.00659839745429233,0.00465121806045214
"75-79","2","143.5",0.00324947458784354,0.00323234419889402
"75-79","2","144",0.0104609046006649,0.00632982748358493
"75-79","2","144.5",0.00606161675231093,0.0042709572578436
"75-79","2","145",0.0128014751546052,0.00648586224372462
"75-79","2","145.5",0.0182084281564682,0.00826869105793664
"75-79","2","146.5",0.0130749037053672,0.00649452343835743
"75-79","2","147",0.00800992646387944,0.00576783419208553
"75-79","2","147.5",0.0099854417936308,0.00578618640788917
"75-79","2","148",0.00346624777774883,0.00344833034502977
"75-79","2","148.5",0.0105701854384092,0.00622847717091507
"75-79","2","149",0.00951789864749749,0.00549050010568964
"75-79","2","149.5",0.00909019555716804,0.00529147302012215
"75-79","2","150",0.00651290475486744,0.00457789570836445
"75-79","2","150.5",0.0058837615185044,0.00415086108633754
"75-79","2","151",0.0124110684298441,0.006158450444067
"75-79","2","151.5",0.00295252717655883,0.00293948345301701
"75-79","2","152",0.00632122898381443,0.00447818226013435
"75-79","2","152.5",0.004368440863941,0.00433624711551038
"75-79","2","153",0.00305821077286066,0.00306312130844521
"75-79","2","153.5",0.0126166603011465,0.00625464875630464
"75-79","2","154",0.00307542723994211,0.00307129891816008
"75-79","2","154.5",0.00670549668574272,0.00471813981694725
"75-79","2","155",0.00608057517154941,0.00428841194918131
"75-79","2","155.5",0.0071325309456998,0.00508776918301835
"75-79","2","156",0.00323784820972028,0.00323297521676533
"75-79","2","156.5",0.00316644607408129,0.00317107614957024
"75-79","2","157",0.00922094744329661,0.00527232032604836
"75-79","2","157.5",0.0032524831429968,0.00325817028301818
"75-79","2","158",0.00598431839692443,0.00420875943827816
"75-79","2","158.5",0.00287672835186275,0.00286544451624923
"75-79","2","159",0.0115260352144495,0.00667092802718038
"75-79","2","161",0.00327857821425019,0.00326333335634432
"75-79","2","161.5",0.00322713954424755,0.00321257811238836
"75-79","2","162",0.00320598936723663,0.00322005800924921
"75-79","2","162.5",0.00315880823845203,0.00314467660504064
"75-79","2","163.5",0.00300471205045677,0.00301086175645124
"75-79","2","164",0.0142514692188186,0.00715250599513328
"75-79","2","164.5",0.00322938928152176,0.00322455637756635
"75-79","2","165.5",0.00652496034174857,0.00460061961224843
"75-79","2","166.5",0.00319139307553624,0.00317647009110335
"75-79","2","167.5",0.00309442043126533,0.00308003187723583
"75-79","2","169.5",0.0030088307934776,0.00299525440981822
"75-79","2","170.5",0.00313525612915904,0.00313085965897681
"75-79","2","172.5",0.00311654909006051,0.00311223723489267
"75-79","2","173.5",0.00312141188689098,0.0031170781040145
"75-79","2","174",0.00617492679084768,0.00431483618741619
"75-79","2","174.5",0.00323329789066184,0.00321751131585392
"75-79","2","175",0.00309146395448041,0.00309748443450448
"75-79","2","180",0.00635675962372202,0.00447050439500559
"75-79","2","183.5",0.00344428584080741,0.0034371332028635
"75-79","2","184",0.00926367017171152,0.00535083180885374
"75-79","2","186",0.00452084116927599,0.00450822456707704
"75-79","2","192.5",0.00327857821425019,0.00327351018172936
"75-79","2","195",0.00467630172072622,0.00466252219282202
"75-79","2","196",0.00614001055365249,0.00430491866281576
"80-84","1","100.5",0.00876730420925716,0.0061763325930887
"80-84","1","103",0.00519682853762126,0.00518264745113201
"80-84","1","104.5",0.00641703135594987,0.00639166425723741
"80-84","1","105.5",0.00415783129096208,0.00415081495183465
"80-84","1","106",0.00890146248535749,0.00621857816959984
"80-84","1","107",0.00940028964698718,0.00667992748828702
"80-84","1","111.5",0.0153816178152888,0.011652680646914
"80-84","1","113",0.00394039641911937,0.00391751024158001
"80-84","1","113.5",0.00430141139681699,0.00429233642797768
"80-84","1","114",0.00442554730573765,0.0044168922438689
"80-84","1","114.5",0.00941255669894932,0.00664828742120377
"80-84","1","116",0.00923894045752065,0.00650487946394727
"80-84","1","116.5",0.0132064541507144,0.00759014411392327
"80-84","1","117",0.0115154345574847,0.00834093030192911
"80-84","1","117.5",0.00893583063070076,0.00632248534072777
"80-84","1","118",0.0044576934105302,0.00444883189979325
"80-84","1","118.5",0.0126400057337234,0.00722553759208181
"80-84","1","119",0.00455060275585896,0.00454113289390774
"80-84","1","119.5",0.00546080555801124,0.00546795005297741
"80-84","1","120",0.00425823092779089,0.00425061689522562
"80-84","1","120.5",0.00785592963021717,0.00781351745003413
"80-84","1","121",0.00889998040529716,0.00628302248930811
"80-84","1","121.5",0.0131813545888623,0.00754233463505485
"80-84","1","123",0.00436484752862725,0.0043592333691926
"80-84","1","123.5",0.0047743829655339,0.00478758016863298
"80-84","1","124",0.00431342197606676,0.00430547076249461
"80-84","1","124.5",0.00862477518996097,0.00610435754428791
"80-84","1","125",0.0178610137385268,0.00890156106105367
"80-84","1","125.5",0.010055122063635,0.00715976099918914
"80-84","1","126.5",0.0173324433990915,0.00857351451040161
"80-84","1","127",0.0127389797953714,0.00732287578644779
"80-84","1","128",0.00424901639258458,0.00424145805895448
"80-84","1","128.5",0.014774005857583,0.00864175864763721
"80-84","1","129.5",0.00915339325987398,0.00641150131103444
"80-84","1","130",0.0045653086386561,0.00455574089618198
"80-84","1","130.5",0.00881186701267519,0.00624937797159634
"80-84","1","131.5",0.00425471893554376,0.00424666087282144
"80-84","1","132",0.0135960038561216,0.00782668013154851
"80-84","1","132.5",0.0238650866708353,0.0105805615877422
"80-84","1","133",0.0125872159710081,0.00722042222397852
"80-84","1","133.5",0.00385358205435298,0.00384825338776721
"80-84","1","134",0.0224820016893887,0.0100073967448098
"80-84","1","135",0.00874928892211751,0.00616885805044472
"80-84","1","135.5",0.00422978374321971,0.00422234111558368
"80-84","1","136",0.00877584344906285,0.00615425137093555
"80-84","1","137",0.0100204968955038,0.00704950362890679
"80-84","1","137.5",0.00445057698785406,0.00442242188488211
"80-84","1","138",0.0095873986357971,0.00688430367652625
"80-84","1","138.5",0.0131614297594628,0.00753890884922059
"80-84","1","139",0.0142514563848345,0.00818956296566898
"80-84","1","139.5",0.00863768792581232,0.00608605516744903
"80-84","1","140",0.00463392176409809,0.00462389159914197
"80-84","1","140.5",0.00446531252860585,0.00443667865426465
"80-84","1","141",0.00499758783247588,0.00498494878077863
"80-84","1","141.5",0.0247647921497563,0.0112079544991979
"80-84","1","142",0.0229340315092226,0.0102513958953823
"80-84","1","142.5",0.00892030483494282,0.00620121877475531
"80-84","1","143.5",0.00950135470117362,0.00666449928272931
"80-84","1","144",0.00381874656360057,0.00381359927671606
"80-84","1","144.5",0.0138091395420339,0.00788307743778405
"80-84","1","145",0.00828222523443962,0.00581781219461983
"80-84","1","146",0.0187358544300861,0.00928435275940897
"80-84","1","146.5",0.00966365268005414,0.00677917132411976
"80-84","1","147",0.00866827323789402,0.00613582145247811
"80-84","1","147.5",0.00429822854462316,0.0043138214523473
"80-84","1","148",0.0229068624412973,0.0102471809848821
"80-84","1","149.5",0.0217620190382288,0.0110827870075988
"80-84","1","150",0.00420677706883408,0.0042180840898427
"80-84","1","150.5",0.00444022683074741,0.0044314777514431
"80-84","1","151",0.0133065080831378,0.00758201551237674
"80-84","1","151.5",0.00447134110925487,0.00446239132258139
"80-84","1","152",0.00885288934258154,0.00626179950686288
"80-84","1","153",0.00609497017883731,0.00607284664078073
"80-84","1","153.5",0.00486353348970736,0.00485188705233227
"80-84","1","154",0.00463033462057025,0.00462032886569292
"80-84","1","154.5",0.0105404301819195,0.00751800582705808
"80-84","1","155",0.00430075698218098,0.00429288368412841
"80-84","1","155.5",0.00433928968643712,0.00433117833297424
"80-84","1","156",0.00974571063088188,0.00686370875624831
"80-84","1","156.5",0.00903811924176962,0.0063574579242632
"80-84","1","157",0.00894145151763642,0.00630612299318389
"80-84","1","157.5",0.00384593397570707,0.0038255419488276
"80-84","1","158.5",0.00442644467129077,0.00441778387451604
"80-84","1","159.5",0.00858875358597043,0.00603079004976348
"80-84","1","160.5",0.00420571423920093,0.00419841537036206
"80-84","1","162",0.00869183343085417,0.00608232751183781
"80-84","1","162.5",0.00467658842724728,0.00466626593837984
"80-84","1","163.5",0.00406533453714537,0.00404138893548043
"80-84","1","164",0.00905099326278031,0.00636062044827728
"80-84","1","164.5",0.00456601912023213,0.00453750905454592
"80-84","1","165",0.00895894645432437,0.00625877182955402
"80-84","1","166.5",0.00422502476671485,0.00421761065504885
"80-84","1","168",0.00444022683074741,0.0044314777514431
"80-84","1","168.5",0.00403409279077618,0.00402778524566538
"80-84","1","170.5",0.00463695491173117,0.00462690408640076
"80-84","1","171",0.00762026850649338,0.0053553264853005
"80-84","1","172.5",0.00415783129096208,0.00415081495183465
"80-84","1","174.5",0.00580989515838509,0.00579046843751846
"80-84","1","176.5",0.00438913253973834,0.00436372952233729
"80-84","1","177",0.00420427103615855,0.00423381178203552
"80-84","1","182",0.00466572746199668,0.0046554797323277
"80-84","1","183",0.00450555338473915,0.00449638066211465
"80-84","1","184.5",0.00423993794515606,0.00421487727436032
"80-84","1","193.5",0.00489340276601437,0.00488153828687336
"80-84","1","200",0.00884851755781731,0.00624183523509939
"80-84","2","89",0.00393459419459749,0.00393350231181152
"80-84","2","98.5",0.00310950714239342,0.00309461800239633
"80-84","2","99.5",0.00345782835881308,0.00346424409433186
"80-84","2","101",0.00361459879116675,0.00361880489503227
"80-84","2","101.5",0.00692243440734798,0.00489797783681563
"80-84","2","102.5",0.00323538550835325,0.00321918414130071
"80-84","2","103.5",0.00408119255961159,0.00407185185952998
"80-84","2","104.5",0.00320420507047625,0.0032099380068137
"80-84","2","107",0.00349000216957792,0.00348408191281529
"80-84","2","108",0.00367699588064078,0.00367006960946733
"80-84","2","110",0.00299516016937369,0.00298065513391326
"80-84","2","110.5",0.00344885899145323,0.00343012224283202
"80-84","2","111.5",0.00350203788892283,0.00349605499397484
"80-84","2","112.5",0.00351284107860705,0.0035197901224645
"80-84","2","113.5",0.0039360712415487,0.00394212318542014
"80-84","2","114.5",0.00926191273717611,0.00686991881537198
"80-84","2","115.5",0.00349323758058718,0.0034991711276126
"80-84","2","116",0.00896480359000715,0.00647811359605546
"80-84","2","117.5",0.00676393469369466,0.00474873678914315
"80-84","2","118",0.0103059771241702,0.00590526620800625
"80-84","2","118.5",0.003251908002735,0.0032364877470108
"80-84","2","119",0.0105279651382981,0.00599196664765275
"80-84","2","119.5",0.0073770641386483,0.00522396225235417
"80-84","2","120",0.00390855499521782,0.00388732083847234
"80-84","2","121",0.00345710662960772,0.00343902353703438
"80-84","2","121.5",0.00358601761385888,0.00359043692261006
