"agegroup","sex","omsysval.usual","Pe"
"30-34","1",115.478334693878,0.0160134818204187
"35-39","1",115.478334693878,0.0109889447896096
"40-44","1",115.478334693878,0.00336604114829647
"50-54","1",115.478334693878,0.0177610306966592
"55-59","1",115.478334693878,0.00490904361844554
"60-64","1",115.478334693878,0.0062879162714294
"65-69","1",115.478334693878,0.00577611355606782
"70-74","1",115.478334693878,0.00737128179957517
"80-84","1",115.478334693878,0.0192512275536006
"05-09","2",115.478334693878,0.0108035911304611
"10-14","2",115.478334693878,0.0217851944806219
"15-19","2",115.478334693878,0.00599836442917801
"20-24","2",115.478334693878,0.00521995844018873
"25-29","2",115.478334693878,0.0171445308319293
"30-34","2",115.478334693878,0.0125452056325348
"35-39","2",115.478334693878,0.0210847455262233
"40-44","2",115.478334693878,0.0114161564592477
"45-49","2",115.478334693878,0.0100640305629442
"50-54","2",115.478334693878,0.00969833851474315
"60-64","2",115.478334693878,0.0113213505988306
"65-69","2",115.478334693878,0.00539133795612255
"85+","2",115.478334693878,0.0146429666087631
"10-14","1",115.893558673469,0.0509410380564101
"15-19","1",115.893558673469,0.00730353776551168
"35-39","1",115.893558673469,0.0144806264554805
"40-44","1",115.893558673469,0.00892102144830758
"70-74","1",115.893558673469,0.0153839474366714
"75-79","1",115.893558673469,0.0180523724707672
"05-09","2",115.893558673469,0.013201750703717
"15-19","2",115.893558673469,0.0436844984387539
"20-24","2",115.893558673469,0.0220527238063535
"25-29","2",115.893558673469,0.0126508060916844
"30-34","2",115.893558673469,0.0243229617933362
"35-39","2",115.893558673469,0.00637175982833683
"40-44","2",115.893558673469,0.0143621655955464
"45-49","2",115.893558673469,0.0251084010923803
"50-54","2",115.893558673469,0.0171863789091947
"55-59","2",115.893558673469,0.00784418808417261
"60-64","2",115.893558673469,0.00391594450661562
"65-69","2",115.893558673469,0.00897032440927315
"70-74","2",115.893558673469,0.00667995432179346
"75-79","2",115.893558673469,0.00819534232584421
"80-84","2",115.893558673469,0.0131842111787464
"10-14","1",116.308140816327,0.00927732864984567
"15-19","1",116.308140816327,0.0107131131483369
"20-24","1",116.308140816327,0.00648940895843815
"30-34","1",116.308140816327,0.0134751195243682
"35-39","1",116.308140816327,0.0132756950145223
"40-44","1",116.308140816327,0.00886209594264989
"45-49","1",116.308140816327,0.00357585398931065
"50-54","1",116.308140816327,0.00380151732135662
"55-59","1",116.308140816327,0.00456079331258736
"60-64","1",116.308140816327,0.00828893210035981
"70-74","1",116.308140816327,0.00744109622173336
"80-84","1",116.308140816327,0.015001063696747
"05-09","2",116.308140816327,0.0194377656312672
"10-14","2",116.308140816327,0.0257366000896276
"15-19","2",116.308140816327,0.0343787982251837
"20-24","2",116.308140816327,0.0046406547837378
"25-29","2",116.308140816327,0.00506325938371043
"30-34","2",116.308140816327,0.0232889228476404
"35-39","2",116.308140816327,0.00812984553601706
"40-44","2",116.308140816327,0.00854151889600973
"45-49","2",116.308140816327,0.0118701615090601
"50-54","2",116.308140816327,0.0186204891077902
"65-69","2",116.308140816327,0.0135975159928217
"70-74","2",116.308140816327,0.00629699594256126
"80-84","2",116.308140816327,0.00949781888660555
"85+","2",116.308140816327,0.0147379479992296
"05-09","1",116.722081122449,0.00531709897776779
"10-14","1",116.722081122449,0.0468141678978923
"15-19","1",116.722081122449,0.0213804924596389
"25-29","1",116.722081122449,0.008164602802374
"35-39","1",116.722081122449,0.0138809852484046
"50-54","1",116.722081122449,0.00496079194557903
"75-79","1",116.722081122449,0.00838773933673543
"10-14","2",116.722081122449,0.00529857223685494
"15-19","2",116.722081122449,0.0218805866207078
"20-24","2",116.722081122449,0.00895890485621181
"25-29","2",116.722081122449,0.0200608968186148
"30-34","2",116.722081122449,0.00728672247892175
"35-39","2",116.722081122449,0.0350387626875025
"40-44","2",116.722081122449,0.00290964400158352
"45-49","2",116.722081122449,0.00603595699337082
"50-54","2",116.722081122449,0.0124180094033157
"55-59","2",116.722081122449,0.00976861163185002
"60-64","2",116.722081122449,0.00387747265473459
"70-74","2",116.722081122449,0.00571062659460555
"05-09","1",117.135379591837,0.0100921693131949
"15-19","1",117.135379591837,0.00858518505156902
"20-24","1",117.135379591837,0.0137491143332498
"25-29","1",117.135379591837,0.0313269370146706
"35-39","1",117.135379591837,0.00527447942985284
"40-44","1",117.135379591837,0.0156535873054528
"45-49","1",117.135379591837,0.0192448154795916
"50-54","1",117.135379591837,0.00437821231298161
"60-64","1",117.135379591837,0.00665102008081548
"65-69","1",117.135379591837,0.00476627183868035
"80-84","1",117.135379591837,0.0167510402847833
"85+","1",117.135379591837,0.0281521631499118
"10-14","2",117.135379591837,0.00378304176673171
"15-19","2",117.135379591837,0.0110121772663722
"20-24","2",117.135379591837,0.00399959557541915
"25-29","2",117.135379591837,0.00457738971683428
"30-34","2",117.135379591837,0.0124835886155642
"35-39","2",117.135379591837,0.0250944751646062
"45-49","2",117.135379591837,0.0267261582607125
"50-54","2",117.135379591837,0.00896575084016441
"55-59","2",117.135379591837,0.00795245652781909
"60-64","2",117.135379591837,0.00901629458383642
"70-74","2",117.135379591837,0.0107747902155385
"85+","2",117.135379591837,0.0193194339887744
"10-14","1",117.54803622449,0.0238655578290227
"15-19","1",117.54803622449,0.0193837562605203
"20-24","1",117.54803622449,0.00732468443171789
"25-29","1",117.54803622449,0.00680299336618978
"30-34","1",117.54803622449,0.02074851998367
"35-39","1",117.54803622449,0.0044788562521193
"40-44","1",117.54803622449,0.00390413474536332
"50-54","1",117.54803622449,0.00594758201869323
"60-64","1",117.54803622449,0.0159814732260421
"65-69","1",117.54803622449,0.0108173204976006
"10-14","2",117.54803622449,0.0185374470592053
"15-19","2",117.54803622449,0.0373684213683291
"25-29","2",117.54803622449,0.0185612913551174
"30-34","2",117.54803622449,0.018723096719391
"35-39","2",117.54803622449,0.0121414682360057
"40-44","2",117.54803622449,0.0288727772895786
"50-54","2",117.54803622449,0.00369239044705371
"60-64","2",117.54803622449,0.00801843920529699
"65-69","2",117.54803622449,0.0135928826094357
"70-74","2",117.54803622449,0.00543809264363386
"05-09","1",117.960051020408,0.0128504063450674
"10-14","1",117.960051020408,0.00980247497717337
"15-19","1",117.960051020408,0.0228154809748271
"25-29","1",117.960051020408,0.0135040471949132
"30-34","1",117.960051020408,0.0175160163288638
"35-39","1",117.960051020408,0.00965732226759783
"40-44","1",117.960051020408,0.0150924192499207
"45-49","1",117.960051020408,0.0155945687662098
"50-54","1",117.960051020408,0.0136802549109224
"60-64","1",117.960051020408,0.00473344378319567
"75-79","1",117.960051020408,0.0184242547190652
"85+","1",117.960051020408,0.0282699599341903
"10-14","2",117.960051020408,0.0113506977991927
"15-19","2",117.960051020408,0.0216197065290226
"20-24","2",117.960051020408,0.00597483164546731
"25-29","2",117.960051020408,0.0426311512427427
"30-34","2",117.960051020408,0.0138304046829061
"35-39","2",117.960051020408,0.0209335770165743
"40-44","2",117.960051020408,0.0174003314779712
"45-49","2",117.960051020408,0.0253790974574137
"50-54","2",117.960051020408,0.014648682365452
"55-59","2",117.960051020408,0.00380740163249035
"60-64","2",117.960051020408,0.0133261079495503
"65-69","2",117.960051020408,0.00971773240802784
"80-84","2",117.960051020408,0.0138919850435111
"05-09","1",118.371423979592,0.00706119567903196
"10-14","1",118.371423979592,0.00379036004048243
"15-19","1",118.371423979592,0.0262710517776352
"20-24","1",118.371423979592,0.0098155662233002
"30-34","1",118.371423979592,0.00537493836423093
"35-39","1",118.371423979592,0.00370083204518451
"40-44","1",118.371423979592,0.00947711309606387
"45-49","1",118.371423979592,0.00903785308470051
"50-54","1",118.371423979592,0.00384598908153109
"55-59","1",118.371423979592,0.00835274594893342
"60-64","1",118.371423979592,0.00953135071418914
"65-69","1",118.371423979592,0.00840541450874784
"05-09","2",118.371423979592,0.00515713919716318
"15-19","2",118.371423979592,0.00770879411418817
"20-24","2",118.371423979592,0.00734406146079561
"25-29","2",118.371423979592,0.012002862126788
"30-34","2",118.371423979592,0.0189445070904676
"35-39","2",118.371423979592,0.0201120817950317
"40-44","2",118.371423979592,0.01033240334091
"45-49","2",118.371423979592,0.0117557767945391
"50-54","2",118.371423979592,0.0235650864222243
"60-64","2",118.371423979592,0.00390499421477617
"65-69","2",118.371423979592,0.00904115458512612
"70-74","2",118.371423979592,0.0120839552763006
"80-84","2",118.371423979592,0.0131405424131717
"05-09","1",118.782155102041,0.00568488697919202
"10-14","1",118.782155102041,0.0048278048811249
"15-19","1",118.782155102041,0.0137732905954962
"25-29","1",118.782155102041,0.0149065203131258
"30-34","1",118.782155102041,0.00584326433848259
"35-39","1",118.782155102041,0.00533864536511368
"40-44","1",118.782155102041,0.00304879647858951
"50-54","1",118.782155102041,0.00803609706592486
"55-59","1",118.782155102041,0.0073927090876506
"60-64","1",118.782155102041,0.00557668884909488
"70-74","1",118.782155102041,0.0154460979279678
"05-09","2",118.782155102041,0.00416656906202203
"10-14","2",118.782155102041,0.0107565385665371
"20-24","2",118.782155102041,0.0283288578648293
"25-29","2",118.782155102041,0.00357898277491348
"30-34","2",118.782155102041,0.00664811577122799
"35-39","2",118.782155102041,0.0266549840964162
"40-44","2",118.782155102041,0.0133002126715516
"45-49","2",118.782155102041,0.0286272178937887
"55-59","2",118.782155102041,0.0133352676350123
"60-64","2",118.782155102041,0.00357470201555908
"75-79","2",118.782155102041,0.0142303135181644
"15-19","1",119.192244387755,0.00623743487007948
"25-29","1",119.192244387755,0.0214778757611254
"30-34","1",119.192244387755,0.020062685472481
"35-39","1",119.192244387755,0.0212394399902701
"40-44","1",119.192244387755,0.0137200956005738
"45-49","1",119.192244387755,0.0198248328490944
"50-54","1",119.192244387755,0.0325906045190098
"55-59","1",119.192244387755,0.0112453843244581
"65-69","1",119.192244387755,0.00982744684975787
"70-74","1",119.192244387755,0.00763775315700367
"80-84","1",119.192244387755,0.0163476540875101
"20-24","2",119.192244387755,0.0318718590194742
"25-29","2",119.192244387755,0.00624308620293583
"30-34","2",119.192244387755,0.00598400544479677
"35-39","2",119.192244387755,0.0120068460158886
"55-59","2",119.192244387755,0.00944497161840215
"60-64","2",119.192244387755,0.0161897295671864
"65-69","2",119.192244387755,0.0083328607456363
"70-74","2",119.192244387755,0.00613090717595781
"75-79","2",119.192244387755,0.00865030547907954
"80-84","2",119.192244387755,0.0234200412885559
"05-09","1",119.601691836735,0.0110740929348961
"10-14","1",119.601691836735,0.0139981520980245
"15-19","1",119.601691836735,0.0191511960454027
"25-29","1",119.601691836735,0.00833254672091944
"30-34","1",119.601691836735,0.0123915590012717
"35-39","1",119.601691836735,0.00499481269082402
"45-49","1",119.601691836735,0.0102874500922425
"50-54","1",119.601691836735,0.00352380033735904
"60-64","1",119.601691836735,0.0077242325044608
"75-79","1",119.601691836735,0.0108715783434185
"85+","1",119.601691836735,0.0237886743322154
"10-14","2",119.601691836735,0.00873340754032021
"15-19","2",119.601691836735,0.0121517325236983
"20-24","2",119.601691836735,0.0363251158894354
"25-29","2",119.601691836735,0.00608491328169991
"30-34","2",119.601691836735,0.011510372101041
"35-39","2",119.601691836735,0.00921650255554122
"40-44","2",119.601691836735,0.014330615005491
"45-49","2",119.601691836735,0.0241718426440212
"50-54","2",119.601691836735,0.0161510984010306
"55-59","2",119.601691836735,0.0136431915843493
"60-64","2",119.601691836735,0.0159072941526467
"65-69","2",119.601691836735,0.00443994158861137
"70-74","2",119.601691836735,0.00613090717595781
"80-84","2",119.601691836735,0.0135607382884433
"05-09","1",120.01049744898,0.00502321183257859
"10-14","1",120.01049744898,0.0163151163475506
"15-19","1",120.01049744898,0.026059049627926
"20-24","1",120.01049744898,0.0298717804195905
"30-34","1",120.01049744898,0.00829688446810003
"35-39","1",120.01049744898,0.0040480174257713
"40-44","1",120.01049744898,0.0140259625791768
"45-49","1",120.01049744898,0.0051916325862772
"55-59","1",120.01049744898,0.00659846027619957
"60-64","1",120.01049744898,0.0150293285210327
"65-69","1",120.01049744898,0.00510318610003936
"70-74","1",120.01049744898,0.00838482427586694
"05-09","2",120.01049744898,0.00399146817866374
"10-14","2",120.01049744898,0.00646951435459053
"25-29","2",120.01049744898,0.00367773297890555
"30-34","2",120.01049744898,0.00348117590635263
"35-39","2",120.01049744898,0.00826795443331704
"40-44","2",120.01049744898,0.0127429006563656
"45-49","2",120.01049744898,0.00313657987646974
"50-54","2",120.01049744898,0.0124957755868978
"55-59","2",120.01049744898,0.0137510276595176
"60-64","2",120.01049744898,0.0126105140141611
"70-74","2",120.01049744898,0.00553650946214474
"05-09","1",120.41866122449,0.00449481932603871
"15-19","1",120.41866122449,0.0201514185122552
"20-24","1",120.41866122449,0.00903049533080091
"25-29","1",120.41866122449,0.0174453633868222
"30-34","1",120.41866122449,0.00965710090457317
"35-39","1",120.41866122449,0.0170873371282217
"40-44","1",120.41866122449,0.0127946940684394
"45-49","1",120.41866122449,0.0223891280303976
"50-54","1",120.41866122449,0.0156076770331643
"55-59","1",120.41866122449,0.0112708301210912
"60-64","1",120.41866122449,0.0057021312813235
"65-69","1",120.41866122449,0.0149330614243472
"70-74","1",120.41866122449,0.00821151068643085
"05-09","2",120.41866122449,0.00376894149283458
"15-19","2",120.41866122449,0.0152257935482805
"30-34","2",120.41866122449,0.0038922065121733
"35-39","2",120.41866122449,0.0131623054773756
"40-44","2",120.41866122449,0.00401362086929119
"45-49","2",120.41866122449,0.00315406251527205
"50-54","2",120.41866122449,0.0104026789770099
"55-59","2",120.41866122449,0.00906776488036194
"60-64","2",120.41866122449,0.00968832158020102
"65-69","2",120.41866122449,0.00512551257526142
"70-74","2",120.41866122449,0.0255930760113735
"85+","2",120.41866122449,0.0180745934349101
"05-09","1",120.826183163265,0.0124628396326164
"15-19","1",120.826183163265,0.0301669048210778
"20-24","1",120.826183163265,0.0215795346337457
"25-29","1",120.826183163265,0.0258949584334997
"30-34","1",120.826183163265,0.0116241049736262
"35-39","1",120.826183163265,0.0118677138758689
"40-44","1",120.826183163265,0.0103118997074789
"45-49","1",120.826183163265,0.0285946302064481
"55-59","1",120.826183163265,0.0069446688505157
"65-69","1",120.826183163265,0.0116686656540883
"70-74","1",120.826183163265,0.0196339845722202
"75-79","1",120.826183163265,0.00851469016643776
"10-14","2",120.826183163265,0.0228401716751518
"15-19","2",120.826183163265,0.00950969737359858
"20-24","2",120.826183163265,0.00489395779260954
"25-29","2",120.826183163265,0.0136843781351337
"30-34","2",120.826183163265,0.00346225650939947
"35-39","2",120.826183163265,0.00930745330047441
"40-44","2",120.826183163265,0.025073700373197
"45-49","2",120.826183163265,0.010160332206553
"50-54","2",120.826183163265,0.0188660621729701
"55-59","2",120.826183163265,0.0241774619147772
"60-64","2",120.826183163265,0.0141713525234135
"65-69","2",120.826183163265,0.00900123021793575
"70-74","2",120.826183163265,0.0169096580794415
"85+","2",120.826183163265,0.0177457948651088
"05-09","1",121.233063265306,0.00650244030864146
"10-14","1",121.233063265306,0.00325679228435617
"15-19","1",121.233063265306,0.0145507791720437
"25-29","1",121.233063265306,0.0105806649767505
"30-34","1",121.233063265306,0.0107653697988293
"35-39","1",121.233063265306,0.00865514986150505
"40-44","1",121.233063265306,0.00983384688585389
"45-49","1",121.233063265306,0.0144611527677126
"50-54","1",121.233063265306,0.00801448458371735
"55-59","1",121.233063265306,0.00888393265896756
"60-64","1",121.233063265306,0.0174371173046039
"65-69","1",121.233063265306,0.00670247938385065
"75-79","1",121.233063265306,0.0171986249633915
"05-09","2",121.233063265306,0.0050041733018792
"15-19","2",121.233063265306,0.00880283173719558
"20-24","2",121.233063265306,0.0101994226153953
"25-29","2",121.233063265306,0.00488342336661912
"30-34","2",121.233063265306,0.010360500450413
"35-39","2",121.233063265306,0.00709265686235077
"40-44","2",121.233063265306,0.00447917980225712
"45-49","2",121.233063265306,0.00648556704662461
"50-54","2",121.233063265306,0.0207951146328835
"55-59","2",121.233063265306,0.00750412103130024
"60-64","2",121.233063265306,0.0129179315233931
"10-14","1",121.639301530612,0.00397424711986218
"15-19","1",121.639301530612,0.017701789166113
"20-24","1",121.639301530612,0.00742786485730277
"30-34","1",121.639301530612,0.0238163769113503
"35-39","1",121.639301530612,0.0158684405931004
"40-44","1",121.639301530612,0.0241194362975719
"45-49","1",121.639301530612,0.0351667523983358
"50-54","1",121.639301530612,0.00539334816741499
"60-64","1",121.639301530612,0.0143710293915841
"65-69","1",121.639301530612,0.0111712632514224
"70-74","1",121.639301530612,0.0110348058067375
"75-79","1",121.639301530612,0.00843743868604416
"10-14","2",121.639301530612,0.0186846690328049
"15-19","2",121.639301530612,0.00991384356340967
"20-24","2",121.639301530612,0.00989054090598515
"25-29","2",121.639301530612,0.00544044908159167
"35-39","2",121.639301530612,0.00712884436862153
"40-44","2",121.639301530612,0.00650890360400348
"45-49","2",121.639301530612,0.00772376384508931
"50-54","2",121.639301530612,0.00851159167957751
"55-59","2",121.639301530612,0.00990502276932008
"60-64","2",121.639301530612,0.00810113854271407
"65-69","2",121.639301530612,0.0087572447419222
"70-74","2",121.639301530612,0.00548680117215455
"75-79","2",121.639301530612,0.00724963441744993
"80-84","2",121.639301530612,0.019686101458005
"15-19","1",122.044897959184,0.0063818849145791
"25-29","1",122.044897959184,0.0253750056121489
"30-34","1",122.044897959184,0.00777303723032829
"35-39","1",122.044897959184,0.0163666069829111
"40-44","1",122.044897959184,0.0203273361836333
"45-49","1",122.044897959184,0.0202642415825159
"50-54","1",122.044897959184,0.00538935480168686
"55-59","1",122.044897959184,0.00894744051412166
"60-64","1",122.044897959184,0.00505650151745418
"65-69","1",122.044897959184,0.00570400762548424
"70-74","1",122.044897959184,0.00818184419699802
"75-79","1",122.044897959184,0.0149364305555865
"80-84","1",122.044897959184,0.0149366754247572
"85+","1",122.044897959184,0.0209848515090973
"05-09","2",122.044897959184,0.00487694753571618
"15-19","2",122.044897959184,0.0194010742068599
"25-29","2",122.044897959184,0.00946997289769846
"30-34","2",122.044897959184,0.00677159410842903
"35-39","2",122.044897959184,0.0138369866477887
"40-44","2",122.044897959184,0.00649808375889088
"45-49","2",122.044897959184,0.0161760460442638
"50-54","2",122.044897959184,0.0261222837756424
"55-59","2",122.044897959184,0.0205844997489316
"60-64","2",122.044897959184,0.00841321326921504
"70-74","2",122.044897959184,0.0117371469680133
"80-84","2",122.044897959184,0.0104716120384494
"10-14","1",122.44985255102,0.00379015099430252
"15-19","1",122.44985255102,0.0130801775218042
"20-24","1",122.44985255102,0.0122479992068817
"25-29","1",122.44985255102,0.00629924588518755
"35-39","1",122.44985255102,0.0112675521391288
"40-44","1",122.44985255102,0.00310362640443589
"45-49","1",122.44985255102,0.0133174331269344
"50-54","1",122.44985255102,0.011005436656869
"55-59","1",122.44985255102,0.00503799441235388
"60-64","1",122.44985255102,0.0110000242835311
"65-69","1",122.44985255102,0.00464245271345355
"70-74","1",122.44985255102,0.0237280333002154
"75-79","1",122.44985255102,0.00878358018838135
"10-14","2",122.44985255102,0.00345018944954682
"15-19","2",122.44985255102,0.0101729724304309
"25-29","2",122.44985255102,0.0369404617633839
"35-39","2",122.44985255102,0.0082406531427346
"40-44","2",122.44985255102,0.012141867990828
"45-49","2",122.44985255102,0.00308535986402349
"50-54","2",122.44985255102,0.00538624665425275
"55-59","2",122.44985255102,0.0138514993125911
"60-64","2",122.44985255102,0.0179643927510069
"65-69","2",122.44985255102,0.0193765866119417
"70-74","2",122.44985255102,0.0162698307788941
"75-79","2",122.44985255102,0.0152406276119981
"80-84","2",122.44985255102,0.0122919101558098
"85+","2",122.44985255102,0.0485046870747557
"10-14","1",122.854165306122,0.0206691680003726
"15-19","1",122.854165306122,0.0139956117143987
"20-24","1",122.854165306122,0.0161406612544388
"25-29","1",122.854165306122,0.0328537063455043
"30-34","1",122.854165306122,0.0139727986703306
"35-39","1",122.854165306122,0.0171041152297879
"40-44","1",122.854165306122,0.017082356615855
"45-49","1",122.854165306122,0.0228665084015923
"50-54","1",122.854165306122,0.0169391527904747
"55-59","1",122.854165306122,0.00561814927400954
"60-64","1",122.854165306122,0.0100297564090706
"65-69","1",122.854165306122,0.00561922180068304
"70-74","1",122.854165306122,0.00774800422079006
"75-79","1",122.854165306122,0.00761184681062404
"85+","1",122.854165306122,0.0262430567457209
"10-14","2",122.854165306122,0.00525261098119954
"15-19","2",122.854165306122,0.0190450762603207
"20-24","2",122.854165306122,0.0105803351182783
"30-34","2",122.854165306122,0.00898215867978125
"35-39","2",122.854165306122,0.0216197552336339
"40-44","2",122.854165306122,0.0211590011384688
"45-49","2",122.854165306122,0.0132063569143794
"55-59","2",122.854165306122,0.00380857144012732
"60-64","2",122.854165306122,0.00928180592583252
"65-69","2",122.854165306122,0.00411298025192017
"80-84","2",122.854165306122,0.0127268508791057
"10-14","1",123.25783622449,0.00400554849425128
"15-19","1",123.25783622449,0.0173609931698844
"20-24","1",123.25783622449,0.0281893041695091
"25-29","1",123.25783622449,0.0195117457766293
"30-34","1",123.25783622449,0.0200391095534271
"35-39","1",123.25783622449,0.0146446166120553
"40-44","1",123.25783622449,0.0150811311590107
"45-49","1",123.25783622449,0.00574549654422969
"50-54","1",123.25783622449,0.0196451965228438
"55-59","1",123.25783622449,0.00351638952760357
"60-64","1",123.25783622449,0.00440425845326086
"65-69","1",123.25783622449,0.0105235223737331
"80-84","1",123.25783622449,0.0295467585773729
"10-14","2",123.25783622449,0.00268219987556118
"15-19","2",123.25783622449,0.0089696800235011
"20-24","2",123.25783622449,0.0206587232947661
"25-29","2",123.25783622449,0.00560679234978493
"30-34","2",123.25783622449,0.00765372890930479
"35-39","2",123.25783622449,0.0139101632623566
"40-44","2",123.25783622449,0.00883297920009453
"45-49","2",123.25783622449,0.0110095064934966
"50-54","2",123.25783622449,0.0116018267806312
"55-59","2",123.25783622449,0.0134496017293002
"70-74","2",123.25783622449,0.0136398265077157
"10-14","1",123.660865306122,0.00735726145260822
"15-19","1",123.660865306122,0.00733460611429994
"20-24","1",123.660865306122,0.0153595609996788
"25-29","1",123.660865306122,0.0242106732845494
"30-34","1",123.660865306122,0.0309869241654377
"35-39","1",123.660865306122,0.00422682245199063
"40-44","1",123.660865306122,0.0287634329095052
"45-49","1",123.660865306122,0.025252303622945
"50-54","1",123.660865306122,0.0036436112165953
"55-59","1",123.660865306122,0.00927290183851722
"60-64","1",123.660865306122,0.0151213700517759
"65-69","1",123.660865306122,0.00565034215167135
"70-74","1",123.660865306122,0.0161705467117368
"15-19","2",123.660865306122,0.00533210492871738
"20-24","2",123.660865306122,0.00580589081270318
"25-29","2",123.660865306122,0.0185419170269681
"30-34","2",123.660865306122,0.0105342023933166
"35-39","2",123.660865306122,0.0158587758871994
"40-44","2",123.660865306122,0.00304389652268208
"45-49","2",123.660865306122,0.0109672871688255
"50-54","2",123.660865306122,0.00411106405317454
"55-59","2",123.660865306122,0.00449505298170515
"60-64","2",123.660865306122,0.0122830314808177
"65-69","2",123.660865306122,0.00798216223460222
"70-74","2",123.660865306122,0.00561897061757495
"05-09","1",124.06325255102,0.0197790903053511
"20-24","1",124.06325255102,0.0205800503167469
"25-29","1",124.06325255102,0.00668244599554019
"30-34","1",124.06325255102,0.0150945418007805
"35-39","1",124.06325255102,0.0170370956704821
"40-44","1",124.06325255102,0.0171289273500187
"60-64","1",124.06325255102,0.0331852863256099
"65-69","1",124.06325255102,0.00471760510677839
"70-74","1",124.06325255102,0.00711328871293538
"75-79","1",124.06325255102,0.0149750048368235
"85+","1",124.06325255102,0.0228236870282541
"05-09","2",124.06325255102,0.00514481577758329
"10-14","2",124.06325255102,0.00420602729542623
"15-19","2",124.06325255102,0.0112222900077812
"25-29","2",124.06325255102,0.0146336904004978
"30-34","2",124.06325255102,0.0129432375249306
"35-39","2",124.06325255102,0.026078715238433
"40-44","2",124.06325255102,0.0119860283568063
"50-54","2",124.06325255102,0.00948760667712639
"55-59","2",124.06325255102,0.00842369049843735
"60-64","2",124.06325255102,0.0166676467014935
"65-69","2",124.06325255102,0.022585110522551
"75-79","2",124.06325255102,0.0098291962764688
"80-84","2",124.06325255102,0.027150833461182
"10-14","1",124.464997959184,0.00763321729204758
"15-19","1",124.464997959184,0.0123895180747928
"20-24","1",124.464997959184,0.0158001154057198
"25-29","1",124.464997959184,0.0389436964283008
"30-34","1",124.464997959184,0.0119534018821236
"35-39","1",124.464997959184,0.00612877387995598
"40-44","1",124.464997959184,0.00791084951516038
"45-49","1",124.464997959184,0.0143197881128112
"50-54","1",124.464997959184,0.00468288395228642
"55-59","1",124.464997959184,0.0041027134700502
"60-64","1",124.464997959184,0.00510322445575864
"65-69","1",124.464997959184,0.00499675781072345
"70-74","1",124.464997959184,0.00576379204319577
"75-79","1",124.464997959184,0.00753477734807429
"10-14","2",124.464997959184,0.00311601280936066
"20-24","2",124.464997959184,0.0101653983565398
"30-34","2",124.464997959184,0.00849690597694703
"35-39","2",124.464997959184,0.00898667784362811
"40-44","2",124.464997959184,0.00564966332822543
"45-49","2",124.464997959184,0.00610586019066552
"50-54","2",124.464997959184,0.0289983490561532
"55-59","2",124.464997959184,0.00898346984417978
"60-64","2",124.464997959184,0.0101252937234912
"70-74","2",124.464997959184,0.00645517748244746
"75-79","2",124.464997959184,0.0153033020821189
"05-09","1",124.866101530612,0.00332531305098541
"15-19","1",124.866101530612,0.00678770937878878
"20-24","1",124.866101530612,0.0142413928447005
"25-29","1",124.866101530612,0.0231435826914687
"30-34","1",124.866101530612,0.00564022437809732
"35-39","1",124.866101530612,0.0208396459187396
"40-44","1",124.866101530612,0.0117383396688458
"45-49","1",124.866101530612,0.0249946197927086
"50-54","1",124.866101530612,0.0110981626937761
"55-59","1",124.866101530612,0.0114556849115429
"70-74","1",124.866101530612,0.00680193553234499
"05-09","2",124.866101530612,0.00758595509249539
"10-14","2",124.866101530612,0.00404820477477595
"25-29","2",124.866101530612,0.0185680734968726
"30-34","2",124.866101530612,0.0030398872881172
"35-39","2",124.866101530612,0.0138872783027372
"40-44","2",124.866101530612,0.0171145792550819
"45-49","2",124.866101530612,0.00593668806290644
"55-59","2",124.866101530612,0.0211677448172392
"60-64","2",124.866101530612,0.0151032844019987
"65-69","2",124.866101530612,0.0206854253480988
"70-74","2",124.866101530612,0.0116643391205021
"75-79","2",124.866101530612,0.0222817932350106
"05-09","1",125.266563265306,0.00512184874616593
"15-19","1",125.266563265306,0.0162417039289311
"20-24","1",125.266563265306,0.0147117742615916
"30-34","1",125.266563265306,0.0064586744245226
"35-39","1",125.266563265306,0.00428732409379671
"40-44","1",125.266563265306,0.0208713922952523
"45-49","1",125.266563265306,0.00454524583660565
"50-54","1",125.266563265306,0.0200049417583214
"55-59","1",125.266563265306,0.0161894736420666
"60-64","1",125.266563265306,0.0049807955524789
"70-74","1",125.266563265306,0.00744061999253588
"75-79","1",125.266563265306,0.0263551368461429
"80-84","1",125.266563265306,0.02020831124871
"10-14","2",125.266563265306,0.00460065962572489
"15-19","2",125.266563265306,0.0289230519834635
"20-24","2",125.266563265306,0.00607890646728797
"25-29","2",125.266563265306,0.00377974811335946
"30-34","2",125.266563265306,0.0141424891839553
"40-44","2",125.266563265306,0.0113185269746612
"45-49","2",125.266563265306,0.0128697303920297
"50-54","2",125.266563265306,0.0195713864145572
"55-59","2",125.266563265306,0.00916053871878995
"65-69","2",125.266563265306,0.0094574260756854
"70-74","2",125.266563265306,0.0116764541846756
"80-84","2",125.266563265306,0.0109768985286513
"10-14","1",125.666383163265,0.00313584089039195
"15-19","1",125.666383163265,0.00589474666886033
"20-24","1",125.666383163265,0.00674354978012209
"25-29","1",125.666383163265,0.0101617263504574
"35-39","1",125.666383163265,0.00678029773518267
"40-44","1",125.666383163265,0.0213280034226059
"45-49","1",125.666383163265,0.0271342929540547
"50-54","1",125.666383163265,0.0037468566467187
"55-59","1",125.666383163265,0.0209465523647294
"60-64","1",125.666383163265,0.0189057063786136
