"agegroup","sex","bmival","Pe","se"
"70-74","1","33.9",0.00936518795080048,0.00549838750419378
"70-74","1","34",0.00524212880426853,0.00369946202309939
"70-74","1","34.4",0.00663782997655423,0.00472110013191851
"70-74","1","34.5",0.0090165003344338,0.00518932784464135
"70-74","1","34.7",0.00411493198340457,0.00412717051157875
"70-74","1","34.8",0.00267955587804617,0.00266739499666511
"70-74","1","34.9",0.00259759572244235,0.00259337855192751
"70-74","1","35",0.0055255910399875,0.00385947805125863
"70-74","1","35.1",0.00282346824355575,0.00282004505112365
"70-74","1","35.2",0.00272343912319117,0.00272040994699178
"70-74","1","35.3",0.00274380716443548,0.00274069938487253
"70-74","1","35.5",0.00529277194957445,0.00375831360750039
"70-74","1","36",0.00264831345601768,0.00265210442741035
"70-74","1","36.5",0.00289378085132375,0.00289006868795475
"70-74","1","36.9",0.00271971484853812,0.0027166999549304
"70-74","1","37",0.00294941879869079,0.00294547094758411
"70-74","1","37.1",0.00284018941546032,0.00282836657680245
"70-74","1","37.7",0.00282175562550211,0.00280357498277557
"70-74","1","38",0.00254474991359675,0.0025423746714323
"70-74","1","38.3",0.00281479750806443,0.00280365592625365
"70-74","1","39.6",0.0027266783705261,0.00271600502563617
"70-74","1","40.4",0.0026006442202995,0.00258388820393834
"70-74","1","40.9",0.00294152396106884,0.00294579743643758
"70-74","1","42.1",0.00276066243028346,0.00275057038358256
"70-74","1","44.6",0.00283292082435721,0.00282945936050499
"70-74","2","14.3",0.00230668052869581,0.00230943234521081
"70-74","2","16.7",0.00219136368422938,0.00219469373688697
"70-74","2","18.2",0.00231976786358527,0.0023175339337965
"70-74","2","18.3",0.0023124203675655,0.00230995014413398
"70-74","2","19.5",0.00213776374513787,0.00214719015822172
"70-74","2","19.9",0.00482539490565485,0.00339666510460747
"70-74","2","20.1",0.00238061567922924,0.0023725628072165
"70-74","2","20.2",0.00480926420604267,0.00339486581732518
"70-74","2","20.3",0.00471042814599039,0.00332284075061104
"70-74","2","20.4",0.0044921173036843,0.00316359772416258
"70-74","2","20.5",0.00479283499999157,0.00339085220172755
"70-74","2","20.7",0.00259304061762957,0.00258365818268854
"70-74","2","21",0.00228957394117017,0.00228743828485057
"70-74","2","21.2",0.00297135226153231,0.00294596757322833
"70-74","2","21.3",0.00245067239124294,0.0024419604933276
"70-74","2","21.4",0.00282479553103635,0.00282064692455881
"70-74","2","21.5",0.0136126412680628,0.00557616352946795
"70-74","2","21.6",0.00240472991632141,0.00240223793871197
"70-74","2","21.7",0.00204657154577521,0.00203597720622198
"70-74","2","21.8",0.00224938028012723,0.0022565552374983
"70-74","2","22.1",0.00221324495203191,0.0022214158741178
"70-74","2","22.2",0.0137778679980805,0.00552770709418314
"70-74","2","22.3",0.00555540683832731,0.00396773536257878
"70-74","2","22.4",0.00430558224571491,0.0030376545610042
"70-74","2","22.5",0.00231637786669725,0.0023147257786849
"70-74","2","22.6",0.00873069593484321,0.00678099714774194
"70-74","2","22.8",0.0106983128225174,0.00545621990118062
"70-74","2","22.9",0.0108828695154695,0.00565392519232509
"70-74","2","23",0.00442146330604979,0.00311510310908801
"70-74","2","23.1",0.00682640631064487,0.00393995356298561
"70-74","2","23.2",0.0023717754339247,0.00237430714857509
"70-74","2","23.3",0.00442141085407191,0.00312303109094894
"70-74","2","23.4",0.00332989427514229,0.00332331903461119
"70-74","2","23.5",0.00495789176727119,0.00351502613149639
"70-74","2","23.6",0.00678494028623454,0.00391976717191159
"70-74","2","23.8",0.0102795195315502,0.00515385683248155
"70-74","2","23.9",0.00444315245731734,0.00314331036847729
"70-74","2","24.1",0.00356908069682974,0.00356117768916509
"70-74","2","24.2",0.00461287144257698,0.00324700213411834
"70-74","2","24.3",0.0037271312836766,0.00369258626767774
"70-74","2","24.4",0.0066913576937546,0.00383918726940863
"70-74","2","24.5",0.00952458368068655,0.00469715886568333
"70-74","2","24.6",0.00694615226085761,0.00400243814084539
"70-74","2","24.7",0.00480697379875238,0.00335945893378221
"70-74","2","24.8",0.00700006460146687,0.00401501878114922
"70-74","2","24.9",0.0124472981776964,0.00565504397400337
"70-74","2","25",0.00954975499778271,0.00475730206326219
"70-74","2","25.1",0.00717023648805793,0.0041282647910114
"70-74","2","25.2",0.00923091970479797,0.00462168827684438
"70-74","2","25.3",0.00427846472557898,0.00300313296134579
"70-74","2","25.4",0.00946776429263044,0.00470792917938449
"70-74","2","25.5",0.00213696965560099,0.00213947637073899
"70-74","2","25.6",0.00246601074317022,0.00246327497131919
"70-74","2","25.7",0.00222739379387323,0.00223513861500155
"70-74","2","25.8",0.0253123592573185,0.00760277153084176
"70-74","2","25.9",0.0117991454120965,0.00529182232899712
"70-74","2","26",0.00469497647155363,0.00331353070717536
"70-74","2","26.1",0.0165211454696329,0.00700630786543117
"70-74","2","26.2",0.00535316381633896,0.00379491730333074
"70-74","2","26.3",0.0110957301568855,0.00498654271742026
"70-74","2","26.4",0.00957927853192647,0.00477917833178132
"70-74","2","26.5",0.00932554490608178,0.00464462331528324
"70-74","2","26.6",0.0101144701441994,0.00508997419654477
"70-74","2","26.7",0.0104350410107662,0.00523551205659225
"70-74","2","26.8",0.00214393698382028,0.0021378279057602
"70-74","2","26.9",0.00902067080707465,0.00451070197405597
"70-74","2","27",0.00217736418308997,0.00217542086226756
"70-74","2","27.1",0.00865162027323319,0.00431415877302081
"70-74","2","27.2",0.00464691544878163,0.00327909739085539
"70-74","2","27.3",0.00938315749576473,0.00472372342808991
"70-74","2","27.4",0.0115649964538294,0.00516176767971082
"70-74","2","27.5",0.0114792114180462,0.00513830542875827
"70-74","2","27.6",0.0021718639804865,0.00216515644214805
"70-74","2","27.7",0.00451389334067202,0.00317807439178767
"70-74","2","27.8",0.00461677949546197,0.00325143871530365
"70-74","2","27.9",0.00239030220400702,0.00238783158298179
"70-74","2","28",0.00459252432442768,0.00324467632968536
"70-74","2","28.1",0.00663083913713186,0.00381525347318888
"70-74","2","28.2",0.004539733600054,0.00320912441611754
"70-74","2","28.3",0.00675969131676661,0.00511556921023167
"70-74","2","28.4",0.00704950943936236,0.00407783602599852
"70-74","2","28.5",0.00754907791589677,0.00433323744685738
"70-74","2","28.6",0.00449901665633982,0.00317874271045179
"70-74","2","28.7",0.00218800849182001,0.00219564884477267
"70-74","2","28.8",0.00474837377250563,0.0033715676888618
"70-74","2","28.9",0.0126482118302034,0.00573853248785106
"70-74","2","29",0.00437731555888942,0.00310587898813454
"70-74","2","29.1",0.0049949754998172,0.00349856267970285
"70-74","2","29.2",0.00675435873230816,0.0038822461427033
"70-74","2","29.3",0.00471906839460203,0.00333936851189957
"70-74","2","29.4",0.00893941966387471,0.00447185701870851
"70-74","2","29.5",0.0103351406031326,0.00519406403876467
"70-74","2","29.6",0.00584495920308363,0.00418403055344222
"70-74","2","29.7",0.00235585657444844,0.00236391732927826
"70-74","2","29.8",0.00224779356641715,0.00224579088114046
"70-74","2","29.9",0.00748371038355747,0.00429999807106026
"70-74","2","30",0.00456938864113095,0.00323451901694373
"70-74","2","30.1",0.00445960060011379,0.00314217322262711
"70-74","2","30.2",0.00298535746300576,0.00298049297049742
"70-74","2","30.3",0.00463278285927453,0.00327026271301499
"70-74","2","30.4",0.00986234399421005,0.00593513107221942
"70-74","2","30.5",0.00234415638002645,0.00233069303203699
"70-74","2","30.6",0.00429386980917102,0.00303317941297261
"70-74","2","30.7",0.0047990576589904,0.00339481732525042
"70-74","2","30.8",0.00532443524470958,0.00379620683791486
"70-74","2","30.9",0.00341427797096547,0.00340724741394347
"70-74","2","31.1",0.00464985661778412,0.00328123921669199
"70-74","2","31.2",0.00463950555930029,0.00327049396040616
"70-74","2","31.3",0.00239017760835725,0.00238818416587643
"70-74","2","31.4",0.00930565264753331,0.00460254203932947
"70-74","2","31.5",0.00226163584353349,0.00226985077284813
"70-74","2","31.7",0.00244414595428706,0.00243603183963949
"70-74","2","31.8",0.00440244424008449,0.00307639659890356
"70-74","2","32",0.00533876011599361,0.00381040471426725
"70-74","2","32.1",0.00732642926630367,0.00423107730469694
"70-74","2","32.2",0.00688964390896598,0.00394856652118937
"70-74","2","32.3",0.00221699155985729,0.00221047872161793
"70-74","2","32.4",0.00774445710366458,0.00447945699067154
"70-74","2","32.5",0.0100439786203499,0.00503457687218751
"70-74","2","32.6",0.0047687512596423,0.00334182142581715
"70-74","2","32.7",0.0047782753144225,0.00336465722196939
"70-74","2","32.8",0.0071501189022074,0.00410752463725213
"70-74","2","32.9",0.00244917840710555,0.00244650257974027
"70-74","2","33",0.00714576009902665,0.00410370770849652
"70-74","2","33.1",0.00233937178463156,0.00232546558219692
"70-74","2","33.2",0.00232176618558092,0.00231449849776557
"70-74","2","33.3",0.00799857267324653,0.00468686012159196
"70-74","2","33.4",0.00232626987685377,0.00231858903038565
"70-74","2","33.5",0.00522651056692726,0.00376760066443782
"70-74","2","33.6",0.0027202387176546,0.00272299644841721
"70-74","2","33.8",0.00233937178463156,0.00233136986778515
"70-74","2","33.9",0.00449571042670071,0.00318821423689624
"70-74","2","34.1",0.00211356061835263,0.00211196147211389
"70-74","2","34.6",0.00464270398427394,0.00329022930705263
"70-74","2","34.8",0.00222985467637065,0.0022279080102857
"70-74","2","34.9",0.00690656943324491,0.00399838025534167
"70-74","2","35",0.00888569549320816,0.00551635683644935
"70-74","2","35.1",0.00288285662686149,0.00287845511668057
"70-74","2","35.4",0.00242266009614452,0.0024198105569919
"70-74","2","35.5",0.00220557176440742,0.0022036999011866
"70-74","2","35.6",0.00239972743118984,0.00239142548509534
"70-74","2","35.7",0.00430898554697061,0.00305279291992544
"70-74","2","35.8",0.0045581381211768,0.00324438310512159
"70-74","2","36",0.00444703249424615,0.00314713790278451
"70-74","2","36.1",0.00708398705410067,0.00407106742289198
"70-74","2","36.4",0.00224476993224478,0.00225243858415914
"70-74","2","36.7",0.00252740757763338,0.00253005387482486
"70-74","2","36.8",0.00235358206791549,0.00234562064208362
"70-74","2","36.9",0.00225127270671585,0.00223932586154842
"70-74","2","37",0.00511720043542497,0.00511579939439515
"70-74","2","37.1",0.0023451777678874,0.00235849549352484
"70-74","2","37.3",0.00244916428875697,0.00244079458293384
"70-74","2","37.5",0.00221776144919003,0.00222145511671642
"70-74","2","37.9",0.00261440270807939,0.00260524307260287
"70-74","2","38",0.00242515513358074,0.0024226419896924
"70-74","2","38.1",0.00484884269237598,0.00342072367914757
"70-74","2","38.2",0.00220204366949221,0.002204893570057
"70-74","2","38.3",0.00333975841186951,0.00333313068434435
"70-74","2","38.4",0.00248260877855839,0.00247981334044834
"70-74","2","38.5",0.0062319436771917,0.00458716436595337
"70-74","2","38.7",0.00248419489918272,0.00247995641017312
"70-74","2","38.8",0.00226690381472131,0.00226484074291183
"70-74","2","39",0.00230931777098495,0.00229633820358788
"70-74","2","39.2",0.00220766339456769,0.00220075802749191
"70-74","2","39.4",0.00445197098943505,0.00314160008741691
"70-74","2","40.2",0.00217736418308997,0.00217557772905118
"70-74","2","41.1",0.00247478233542884,0.002483748112574
"70-74","2","41.2",0.0022688774796667,0.00226834457244959
"70-74","2","41.4",0.00245081568088324,0.00243012890135753
"70-74","2","41.5",0.00222985467637065,0.0022279080102857
"70-74","2","41.6",0.00548165279698915,0.00397221573963255
"70-74","2","42",0.00231960305972593,0.00231711533012
"70-74","2","42.2",0.00200400983530571,0.00200709515359819
"70-74","2","42.7",0.00322044206256314,0.0032218148579242
"70-74","2","44.4",0.00241884938818666,0.00243382924174588
"70-74","2","44.8",0.00227429859866959,0.00227221196366028
"70-74","2","45.5",0.00234198789103956,0.00233968047365135
"70-74","2","46.3",0.00225993290301708,0.00226329792158269
"75-79","1","19.4",0.00398529165738598,0.00397577130592379
"75-79","1","19.9",0.00312620173429105,0.00311174845376122
"75-79","1","20.1",0.00297872653103279,0.0029658595691274
"75-79","1","20.2",0.00354064427458983,0.00352263633439061
"75-79","1","20.4",0.00275275096271013,0.00276678071292683
"75-79","1","20.5",0.00306996151500799,0.00306544323311021
"75-79","1","20.7",0.00281268956729284,0.00281699676931343
"75-79","1","20.8",0.00296136976864841,0.0029573333457585
"75-79","1","21.2",0.00324796846302356,0.00323356717092777
"75-79","1","21.4",0.00287788494644291,0.00288227968045968
"75-79","1","21.5",0.00318794761611485,0.00318287897543631
"75-79","1","21.9",0.00324015081067695,0.00323482975010921
"75-79","1","22",0.0081219359511742,0.00587775034107305
"75-79","1","22.2",0.00594366304344869,0.00423276263435658
"75-79","1","22.4",0.00296530223620686,0.00297004077810085
"75-79","1","22.6",0.00268803502466191,0.00270176595310071
"75-79","1","22.8",0.00321245692906168,0.00321730095134742
"75-79","1","22.9",0.00283124795832457,0.00282775778067644
"75-79","1","23",0.00303223866446456,0.0030278904530988
"75-79","1","23.1",0.00595680274620781,0.00418898401240412
"75-79","1","23.2",0.00468645412316407,0.00465071203978843
"75-79","1","23.3",0.00616875095858791,0.00436431364539019
"75-79","1","23.4",0.00929848365695636,0.00539997767365658
"75-79","1","23.5",0.00576238343040458,0.00402342200911837
"75-79","1","23.6",0.00293597886553598,0.00294081707533971
"75-79","1","23.7",0.00309456360490041,0.0030801671997441
"75-79","1","23.8",0.00577642083344755,0.00408209517100609
"75-79","1","23.9",0.013508641998164,0.0067175794994408
"75-79","1","24",0.00978266309834636,0.00743547237566036
"75-79","1","24.1",0.00307230109967932,0.00306752208207772
"75-79","1","24.2",0.00605104024882672,0.00426651685572396
"75-79","1","24.3",0.00307110430219906,0.00306658082358601
"75-79","1","24.5",0.00285014423904897,0.00284639396788104
"75-79","1","24.6",0.0178329942662397,0.00721882833866087
"75-79","1","24.7",0.00310128638586166,0.00309662470879799
"75-79","1","24.8",0.00589908262477854,0.00417607193739724
"75-79","1","24.9",0.0103778740120131,0.00609501580963181
"75-79","1","25",0.00928094335498818,0.00539016396743068
"75-79","1","25.1",0.00588473310241037,0.00417827877090924
"75-79","1","25.2",0.00550879153861146,0.00387360811298173
"75-79","1","25.3",0.00553960358771115,0.0039191046235613
"75-79","1","25.4",0.00440113858568556,0.0043887898631732
"75-79","1","25.5",0.015150408325555,0.00673216655934148
"75-79","1","25.6",0.00700865377469764,0.00502933036148654
"75-79","1","25.7",0.0221296399402459,0.00933413999788413
"75-79","1","25.8",0.0142851740123069,0.00634261520945683
"75-79","1","25.9",0.0129454270214792,0.00644914169057289
"75-79","1","26",0.00271411487720908,0.00271108737991429
"75-79","1","26.1",0.020769767681282,0.00774933465147341
"75-79","1","26.2",0.0061012840859768,0.00430885144570077
"75-79","1","26.3",0.0124075129339619,0.00613268482070196
"75-79","1","26.4",0.0119456579542364,0.0059386356025308
"75-79","1","26.5",0.00709541900966041,0.00505910051919086
"75-79","1","26.6",0.00768155610645998,0.00555456449874737
"75-79","1","26.7",0.0062841115907979,0.00443338358607029
"75-79","1","26.8",0.00892317596007656,0.00515638724276714
"75-79","1","26.9",0.00908739178294048,0.00523398682163835
"75-79","1","27",0.0119607377698049,0.00591257328915205
"75-79","1","27.2",0.00902963165380002,0.00520662798085716
"75-79","1","27.3",0.00286079774816628,0.00285718650190139
"75-79","1","27.4",0.00581028960812969,0.00411333424656153
"75-79","1","27.5",0.00292498648939538,0.00292110622175596
"75-79","1","27.6",0.0164382428718486,0.00733628767482839
"75-79","1","27.7",0.00295644333392247,0.00295258423137243
"75-79","1","27.8",0.00866538358370165,0.00492045519745648
"75-79","1","27.9",0.0180760013548438,0.00742434255652969
"75-79","1","28",0.00546932082715676,0.00385985925106931
"75-79","1","28.1",0.0026646162536893,0.0026617760091744
"75-79","1","28.2",0.0175963876627767,0.00716625513085216
"75-79","1","28.4",0.00593668099455949,0.00415923655069775
"75-79","1","28.5",0.00619448721066061,0.00434249680232428
"75-79","1","28.6",0.00853144477901058,0.00492955549300785
"75-79","1","28.7",0.012364019372973,0.0061470465500859
"75-79","1","28.8",0.00642470837297364,0.00453080018291509
"75-79","1","28.9",0.00277763511966777,0.0027743601291257
"75-79","1","29",0.011570610039767,0.00575513624771629
"75-79","1","29.1",0.0124337485241852,0.00785409221706926
"75-79","1","29.2",0.00572037840270148,0.00404957615081389
"75-79","1","29.3",0.00317905593035367,0.00319319138527758
"75-79","1","29.4",0.0118043062096541,0.00588970558658832
"75-79","1","29.5",0.00301534046557262,0.00298399526274118
"75-79","1","29.6",0.00588230134511312,0.00415343354186226
"75-79","1","29.7",0.0102304329660479,0.00593793380660888
"75-79","1","29.8",0.0133553018291033,0.00666211265835222
"75-79","1","29.9",0.0037492328739309,0.00374105315683763
"75-79","1","30",0.00313210483866997,0.00312635747276824
"75-79","1","30.1",0.00596717152033922,0.00422092405243723
"75-79","1","30.2",0.00924963947277156,0.00529037233015399
"75-79","1","30.4",0.0117705872669182,0.00721934414008696
"75-79","1","30.5",0.00555357232943042,0.00391865431472232
"75-79","1","30.6",0.0124473604927664,0.00629563599552606
"75-79","1","30.7",0.00575574284258474,0.00401545158511827
"75-79","1","30.8",0.00900133188518082,0.00517603883584833
"75-79","1","30.9",0.0133334461826445,0.00672238714196651
"75-79","1","31",0.00320037122988245,0.00319524301268082
"75-79","1","31.1",0.00316442374238509,0.0031594670603868
"75-79","1","31.2",0.00533979612033307,0.00379107066871341
"75-79","1","31.3",0.0059510978415905,0.00420940394705761
"75-79","1","31.4",0.00605472873367646,0.00425654846650141
"75-79","1","31.5",0.0087790054346266,0.0050413453792044
"75-79","1","31.6",0.00612839721773426,0.00432309555488148
"75-79","1","31.8",0.00301972484810484,0.00300703795036206
"75-79","1","31.9",0.00295805848953382,0.00295403638831223
"75-79","1","32",0.00954379140581845,0.00559763011751286
"75-79","1","32.1",0.00315709717727524,0.00314357172569565
"75-79","1","32.2",0.0113606903256495,0.0056594801082739
"75-79","1","32.3",0.00577302210781228,0.00407197522450444
"75-79","1","32.4",0.00295995891136092,0.00295637924547101
"75-79","1","32.5",0.00252560878315583,0.00251636139507888
"75-79","1","32.8",0.0032029340551963,0.00319779350962415
"75-79","1","32.9",0.0116550309657275,0.00680319046892412
"75-79","1","33",0.0030339532367289,0.00303876418830959
"75-79","1","33.2",0.00313175786726704,0.00311582954913665
"75-79","1","33.3",0.00296530223620686,0.00297004077810085
"75-79","1","33.7",0.00578215551676596,0.0041055328160345
"75-79","1","34",0.00314604820221072,0.00313141228246792
"75-79","1","34.1",0.00306845080240961,0.00305439946352473
"75-79","1","34.3",0.00391949588130136,0.00391039120278467
"75-79","1","34.4",0.00603885448293464,0.00426767509990098
"75-79","1","34.5",0.00309238239886124,0.00308646697987169
"75-79","1","34.6",0.0029795317543837,0.00299976927220656
"75-79","1","34.7",0.00272808983596756,0.00272500858232537
"75-79","1","34.8",0.00317243867047236,0.00317660361356707
"75-79","1","35.5",0.00433233612963732,0.00430594091571345
"75-79","1","35.6",0.0029028471402142,0.00291588940113342
"75-79","1","35.7",0.00288687960341675,0.00289231576852894
"75-79","1","36",0.0030755256556886,0.00306079499892604
"75-79","1","36.1",0.00293034502553141,0.00292644192603329
"75-79","1","36.2",0.00768948822043429,0.00545097512728841
"75-79","1","36.4",0.00271714061940749,0.00270550000405132
"75-79","1","36.7",0.00317071225583553,0.00316464699964487
"75-79","1","37.4",0.00367594575206618,0.00366702789646526
"75-79","1","37.6",0.0074614342951487,0.00540441427231108
"75-79","1","38.2",0.00268060727312093,0.00268470286861319
"75-79","1","40.3",0.00564129868562457,0.00394875915894143
"75-79","2","15.6",0.0033581981416126,0.00335273922831217
"75-79","2","18.2",0.00318950190054455,0.0031754112661358
"75-79","2","19.6",0.00308956973258189,0.00308537867326406
"75-79","2","19.8",0.00536212871656119,0.00534263864719564
"75-79","2","20",0.00307255833989044,0.00306844269589563
"75-79","2","20.6",0.00320175413802692,0.00318804654932341
"75-79","2","20.7",0.00294127424245889,0.00292973722853657
"75-79","2","20.9",0.00948604670758518,0.00549015525229085
"75-79","2","21.1",0.0064122183448215,0.00452250482285563
"75-79","2","21.4",0.00303506384291059,0.00303111237089547
"75-79","2","21.5",0.00961077999505234,0.00549060433104585
"75-79","2","21.6",0.00329019988712352,0.0032742964230554
"75-79","2","21.7",0.00342184689340024,0.00341465344585537
"75-79","2","21.8",0.00291680244550709,0.00290507185714329
"75-79","2","22",0.00620471047211633,0.00441880129907408
"75-79","2","22.1",0.00356356303448734,0.0035570371927998
"75-79","2","22.2",0.0118894051939537,0.00588498327766842
"75-79","2","22.4",0.00655612719765299,0.00466144152582814
"75-79","2","22.6",0.00335821750013917,0.00335275849025453
"75-79","2","22.7",0.00819840924369396,0.00584056565160524
"75-79","2","22.8",0.00584190073887969,0.00412345240296196
"75-79","2","22.9",0.00323602896099971,0.0032117677229785
"75-79","2","23.1",0.00927740776703645,0.00689370767548103
"75-79","2","23.3",0.00644792195870616,0.00453176053560707
"75-79","2","23.4",0.0122231011958483,0.00606475037003344
"75-79","2","23.5",0.00750212115874626,0.00530408994615691
"75-79","2","23.6",0.00329577425067375,0.00327936706047653
"75-79","2","23.8",0.0192822147890495,0.00776218972331701
"75-79","2","24",0.0167653294128317,0.00761481278878915
"75-79","2","24.1",0.0111579328358052,0.00649776862090092
"75-79","2","24.2",0.00647205637275597,0.00454926547579933
"75-79","2","24.3",0.00290072874133146,0.00289734231700861
"75-79","2","24.4",0.00280432685658309,0.00279232076320956
"75-79","2","24.5",0.00302907615393578,0.00301625761932779
"75-79","2","24.6",0.00320783288813997,0.00319232094572842
"75-79","2","24.7",0.00306760453935234,0.00304560495836709
"75-79","2","24.8",0.00344729302064184,0.00342982375385598
"75-79","2","24.9",0.00961214243496939,0.00557088521815413
"75-79","2","25",0.0158027289238678,0.00702741360254043
"75-79","2","25.2",0.00313525612915904,0.00313085965897681
"75-79","2","25.3",0.00313737587302873,0.00312225752479083
"75-79","2","25.4",0.00303887880995639,0.00303491076272374
"75-79","2","25.5",0.00329566925476099,0.00327608525067084
"75-79","2","25.6",0.0030088307934776,0.00299525440981822
"75-79","2","25.7",0.00313413389029505,0.00314092368583682
"75-79","2","25.8",0.00608809100880854,0.0043310778986419
"75-79","2","25.9",0.00324269606120873,0.00325459512987714
"75-79","2","26",0.00305411512553977,0.00305008058867272
"75-79","2","26.1",0.00482042456333489,0.00480552351566059
"75-79","2","26.2",0.00624065013861787,0.00440831406542246
"75-79","2","26.3",0.0117624026716595,0.00581935094751985
"75-79","2","26.4",0.0031563532402816,0.00315186050214136
"75-79","2","26.5",0.00650117985582033,0.00460196552080728
"75-79","2","26.7",0.00301611319726926,0.00303182187778109
"75-79","2","26.8",0.0127151996232051,0.00638691960486828
"75-79","2","26.9",0.010560375299589,0.00603039171267084
"75-79","2","27",0.00935558101525643,0.0054042737491653
"75-79","2","27.1",0.0143515683970085,0.00720304883227327
"75-79","2","27.2",0.00581435480904633,0.00410173564872198
"75-79","2","27.3",0.00323329789066184,0.00321751131585392
"75-79","2","27.5",0.0103427994606733,0.00596925573618149
"75-79","2","27.6",0.0155487069091972,0.00698094741821509
"75-79","2","27.7",0.0121452621102768,0.00605021878713532
"75-79","2","27.9",0.00656980551873357,0.00463113026452489
"75-79","2","28",0.012404154251491,0.0061498696325337
"75-79","2","28.1",0.00624951900457878,0.00439011652907806
"75-79","2","28.2",0.00300598010471307,0.00299257083375012
"75-79","2","28.3",0.00767465813364474,0.0054883920324527
"75-79","2","28.4",0.00307447804623292,0.00306082421398887
"75-79","2","28.5",0.00291617109778704,0.00291272155991583
"75-79","2","28.6",0.00568645110696084,0.00400297327647252
"75-79","2","28.7",0.0104099754770213,0.00603091063576325
"75-79","2","28.8",0.00599814023875373,0.00422276288903145
"75-79","2","28.9",0.0070597933629434,0.00502379546679048
"75-79","2","29.1",0.00318950190054455,0.0031848560985778
"75-79","2","29.2",0.00627691728555685,0.00444737365637551
"75-79","2","29.3",0.0214836099435491,0.00898607264231773
"75-79","2","29.4",0.00316867014683609,0.00315376129855947
"75-79","2","29.6",0.0105931699408532,0.00622133027699111
"75-79","2","29.7",0.00653224743458907,0.00459073509341559
"75-79","2","29.8",0.0127508078234772,0.00634818055765571
"75-79","2","29.9",0.00283081023042419,0.00281942547942733
"75-79","2","30.1",0.00951606162445243,0.00554907566552602
"75-79","2","30.2",0.0061685556240316,0.0043514690853628
"75-79","2","30.4",0.00955452321583659,0.00549433551591791
"75-79","2","30.6",0.00318950190054455,0.00319554115462672
"75-79","2","30.7",0.00304127480482907,0.00303729633258654
"75-79","2","30.8",0.0055698883234495,0.00398192695106699
"75-79","2","30.9",0.00310266778909139,0.00308939683676052
"75-79","2","31",0.0110349055440476,0.00643741917117946
"75-79","2","31.1",0.00339676967702335,0.00340370768194163
"75-79","2","31.2",0.00647000267676537,0.00452854436933925
"75-79","2","31.3",0.00626385367299145,0.00440271646681713
"75-79","2","31.4",0.00652046937898437,0.00459591067903962
"75-79","2","31.5",0.00586897747211282,0.00414772435882467
"75-79","2","31.7",0.00369603249281767,0.00370128941285102
"75-79","2","32",0.00997347169620375,0.00572956875117598
"75-79","2","32.1",0.00320598936723663,0.00322005800924921
"75-79","2","32.2",0.0130506364817403,0.00650870600431976
"75-79","2","32.3",0.00304459234657987,0.00303058698937085
"75-79","2","32.4",0.00335167106349589,0.00334624467244274
"75-79","2","32.5",0.00318617182705908,0.0031915947282713
"75-79","2","32.6",0.00652012840864412,0.00462609156040903
"75-79","2","32.7",0.00290930102647912,0.00290587962592043
"75-79","2","32.8",0.00619705027967765,0.00435717365437478
"75-79","2","32.9",0.00322938928152176,0.00322455637756635
"75-79","2","33",0.00385021050826553,0.00384205390100506
"75-79","2","33.1",0.00274158338555836,0.00273880471073947
"75-79","2","33.2",0.0128000345787941,0.00637819648335304
"75-79","2","33.3",0.00327857821425019,0.00326333335634432
"75-79","2","33.6",0.00340405591604361,0.00338710967257893
"75-79","2","33.8",0.00298613692934147,0.00298335875809295
"75-79","2","34",0.00305411512553977,0.00303899982343463
"75-79","2","34.2",0.00319986325227001,0.00319980018348891
"75-79","2","34.5",0.00302646004600964,0.00302254584850527
"75-79","2","34.7",0.00315566074763652,0.00315117118357304
"75-79","2","34.8",0.00359008220805632,0.00356008466000306
"75-79","2","34.9",0.0043354524839707,0.00430968972908986
"75-79","2","35.1",0.00545894558811015,0.0054385731403724
"75-79","2","35.2",0.00335080224547635,0.00335606781671611
"75-79","2","35.3",0.00655308268931645,0.0046066261717593
"75-79","2","35.5",0.00329727147057554,0.00328165119262186
"75-79","2","35.6",0.0031492573962803,0.00314479713674357
"75-79","2","35.8",0.00298661587135164,0.0029828723562971
"75-79","2","35.9",0.00608132524535593,0.00430228637588582
"75-79","2","36.1",0.00333857510013182,0.00333321370405293
"75-79","2","36.2",0.00228743272527137,0.00228695622825762
"75-79","2","36.6",0.00308052253595395,0.00306575978832095
"75-79","2","36.8",0.00278496603548662,0.00276499342002954
"75-79","2","36.9",0.00296150046195207,0.00295786289901986
"75-79","2","37",0.0030380188966684,0.00303405458812372
"75-79","2","37.5",0.00314724333885601,0.00314279227951986
"75-79","2","38",0.00329933546900806,0.00329354376742369
"75-79","2","38.3",0.00439300914881075,0.00438131239828502
"75-79","2","38.5",0.00327887467839381,0.00326379160457407
"75-79","2","38.9",0.00407198796893226,0.00406245643662523
"75-79","2","39.8",0.00704344476929081,0.0049948655505464
"75-79","2","40.3",0.00781186378912215,0.00560499010624351
"75-79","2","41.4",0.00280518979610012,0.00279435152823903
"75-79","2","42",0.00342185254005968,0.00342724224875654
"75-79","2","42.6",0.0031922364359943,0.0031875779088967
"75-79","2","42.8",0.00315566074763652,0.00316122395083445
"75-79","2","43.4",0.00326427210503224,0.00325927295791948
"75-79","2","43.9",0.00289577505652676,0.00290157424216082
"75-79","2","46.6",0.00322713954424755,0.00321257811238836
"75-79","2","47.5",0.00320302381750833,0.00318798339956754
"75-79","2","51.2",0.0031182845939965,0.00310443621580177
